id,word,lemma,speaker,interaction_id,turn_id,merged,participant_id,setting,start,end
972,am,an,S,10,7,no,Dummy_participant_3,Calendar,69.344344,72.239833
973,dreizehnten,dreizehnter,S,10,7,no,Dummy_participant_3,Calendar,69.344344,72.239833
974,Dezember,Dezember,S,10,7,no,Dummy_participant_3,Calendar,69.344344,72.239833
975,Klar,Klar,A,10,8,no,Dummy_participant_3,Calendar,74.454543,82.343443
976,und,und,A,10,8,no,Dummy_participant_3,Calendar,74.454543,82.343443
977,wie,wie,A,10,8,no,Dummy_participant_3,Calendar,74.454543,82.343443
978,soll,sollen,A,10,8,no,Dummy_participant_3,Calendar,74.454543,82.343443
979,der,der,A,10,8,no,Dummy_participant_3,Calendar,74.454543,82.343443
980,Termin,Termin,A,10,8,no,Dummy_participant_3,Calendar,74.454543,82.343443
981,heißen,heißen,A,10,8,no,Dummy_participant_3,Calendar,74.454543,82.343443
982,Lerngruppe,Lerngruppe,S,10,9,no,Dummy_participant_3,Calendar,83.232353,85.123232
983,mit,mit,S,10,9,no,Dummy_participant_3,Calendar,83.232353,85.123232
984,Peter,Peter,S,10,9,no,Dummy_participant_3,Calendar,83.232353,85.123232
985,Alles,Alles,A,10,10,no,Dummy_participant_3,Calendar,87.353452,99.394834
986,klar,klar,A,10,10,no,Dummy_participant_3,Calendar,87.353452,99.394834
987,dein,der,A,10,10,no,Dummy_participant_3,Calendar,87.353452,99.394834
988,Termin,Termin,A,10,10,no,Dummy_participant_3,Calendar,87.353452,99.394834
989,am,an,A,10,10,no,Dummy_participant_3,Calendar,87.353452,99.394834
990,dreizehnten,dreizehnter,A,10,10,no,Dummy_participant_3,Calendar,87.353452,99.394834
991,Dezember,Dezember,A,10,10,no,Dummy_participant_3,Calendar,87.353452,99.394834
992,um,um,A,10,10,no,Dummy_participant_3,Calendar,87.353452,99.394834
993,neun,neun,A,10,10,no,Dummy_participant_3,Calendar,87.353452,99.394834
994,Uhr,Uhr,A,10,10,no,Dummy_participant_3,Calendar,87.353452,99.394834
995,namens,namens,A,10,10,no,Dummy_participant_3,Calendar,87.353452,99.394834
996,Lerngruppe,Lerngruppe,A,10,10,no,Dummy_participant_3,Calendar,87.353452,99.394834
997,mit,mit,A,10,10,no,Dummy_participant_3,Calendar,87.353452,99.394834
998,Peter,Peter,A,10,10,no,Dummy_participant_3,Calendar,87.353452,99.394834
999,ist,sein,A,10,10,no,Dummy_participant_3,Calendar,87.353452,99.394834
1000,eingetragen,eintragen,A,10,10,no,Dummy_participant_3,Calendar,87.353452,99.394834
1001,Hallo,Hallo,S,11,1,no,Dummy_participant_3,Quiz,0.0,7.3245324
1002,wie,wie,S,11,1,no,Dummy_participant_3,Quiz,0.0,7.3245324
1003,sieht,sehen,S,11,1,no,Dummy_participant_3,Quiz,0.0,7.3245324
1004,mein,mein,S,11,1,no,Dummy_participant_3,Quiz,0.0,7.3245324
1005,Kalender,Kalender,S,11,1,no,Dummy_participant_3,Quiz,0.0,7.3245324
1006,am,an,S,11,1,no,Dummy_participant_3,Quiz,0.0,7.3245324
1007,zwölften,zwölf,S,11,1,no,Dummy_participant_3,Quiz,0.0,7.3245324
1008,zwölften,zwölf,S,11,1,no,Dummy_participant_3,Quiz,0.0,7.3245324
1009,aus,aus,S,11,1,no,Dummy_participant_3,Quiz,0.0,7.3245324
1010,Die,der,A,11,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745
1011,Termine,Termin,A,11,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745
1012,am,an,A,11,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745
1013,Montag,Montag,A,11,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745
1014,den,der,A,11,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745
1015,zwölften,zwölf,A,11,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745
1016,Dezember,Dezember,A,11,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745
1017,sehen,sehen,A,11,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745
1018,wie,wie,A,11,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745
1019,folgt,folgen,A,11,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745
1020,aus,aus,A,11,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745
1021,Und,und,S,11,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438
1022,wie,wie,S,11,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438
1023,sehen,sehen,S,11,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438
1024,meine,mein,S,11,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438
1025,Termine,Termin,S,11,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438
1026,am,an,S,11,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438
1027,dreizehnten,dreizehnter,S,11,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438
1028,zwölften,zwölf,S,11,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438
1029,aus,aus,S,11,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438
1030,Alexa,Alexa,S,11,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438
1031,wie,wie,S,11,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438
1032,sehen,sehen,S,11,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438
1033,meine,mein,S,11,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438
1034,Termine,Termin,S,11,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438
1035,am,an,S,11,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438
1036,dreizehnten,dreizehnter,S,11,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438
1037,Dezember,Dezember,S,11,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438
1038,aus,aus,S,11,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438
1039,Tut,Tut,A,11,4,no,Dummy_participant_3,Quiz,35.837458,44.283473
1040,mir,mir,A,11,4,no,Dummy_participant_3,Quiz,35.837458,44.283473
1041,leid,leid,A,11,4,no,Dummy_participant_3,Quiz,35.837458,44.283473
1042,das,der,A,11,4,no,Dummy_participant_3,Quiz,35.837458,44.283473
1043,habe,haben,A,11,4,no,Dummy_participant_3,Quiz,35.837458,44.283473
1044,ich,ich,A,11,4,no,Dummy_participant_3,Quiz,35.837458,44.283473
1045,nicht,nicht,A,11,4,no,Dummy_participant_3,Quiz,35.837458,44.283473
1046,verstanden,verstehen,A,11,4,no,Dummy_participant_3,Quiz,35.837458,44.283473
1047,Alexa,Alexa,S,11,5,no,Dummy_participant_3,Quiz,46.287383,56.343434
1048,wie,wie,S,11,5,no,Dummy_participant_3,Quiz,46.287383,56.343434
1049,sehen,sehen,S,11,5,no,Dummy_participant_3,Quiz,46.287383,56.343434
1050,meine,mein,S,11,5,no,Dummy_participant_3,Quiz,46.287383,56.343434
1051,Termine,Termin,S,11,5,no,Dummy_participant_3,Quiz,46.287383,56.343434
1052,am,an,S,11,5,no,Dummy_participant_3,Quiz,46.287383,56.343434
1053,dreizehnten,dreizehnter,S,11,5,no,Dummy_participant_3,Quiz,46.287383,56.343434
1054,Dezember,Dezember,S,11,5,no,Dummy_participant_3,Quiz,46.287383,56.343434
1055,aus,aus,S,11,5,no,Dummy_participant_3,Quiz,46.287383,56.343434
1056,Am,an,A,11,6,no,Dummy_participant_3,Quiz,57.568956,68.349849
1057,dreizehnten,dreizehnter,A,11,6,no,Dummy_participant_3,Quiz,57.568956,68.349849
1058,Dezember,Dezember,A,11,6,no,Dummy_participant_3,Quiz,57.568956,68.349849
1059,hast,haben,A,11,6,no,Dummy_participant_3,Quiz,57.568956,68.349849
1060,du,du,A,11,6,no,Dummy_participant_3,Quiz,57.568956,68.349849
1061,keinen,kein,A,11,6,no,Dummy_participant_3,Quiz,57.568956,68.349849
1062,Eintrag,Eintrag,A,11,6,no,Dummy_participant_3,Quiz,57.568956,68.349849
1063,Alexa,Alexa,S,11,7,no,Dummy_participant_3,Quiz,69.344344,72.239833
1064,bitte,bitte,S,11,7,no,Dummy_participant_3,Quiz,69.344344,72.239833
1065,erstelle,erstelle,S,11,7,no,Dummy_participant_3,Quiz,69.344344,72.239833
1066,mir,mir,S,11,7,no,Dummy_participant_3,Quiz,69.344344,72.239833
1067,einen,ein,S,11,7,no,Dummy_participant_3,Quiz,69.344344,72.239833
1068,Eintrag,Eintrag,S,11,7,no,Dummy_participant_3,Quiz,69.344344,72.239833
1069,um,um,S,11,7,no,Dummy_participant_3,Quiz,69.344344,72.239833
1070,neun,neun,S,11,7,no,Dummy_participant_3,Quiz,69.344344,72.239833
1071,Uhr,Uhr,S,11,7,no,Dummy_participant_3,Quiz,69.344344,72.239833
1072,am,an,S,11,7,no,Dummy_participant_3,Quiz,69.344344,72.239833
1073,dreizehnten,dreizehnter,S,11,7,no,Dummy_participant_3,Quiz,69.344344,72.239833
1074,Dezember,Dezember,S,11,7,no,Dummy_participant_3,Quiz,69.344344,72.239833
1075,Klar,Klar,A,11,8,no,Dummy_participant_3,Quiz,74.454543,82.343443
1076,und,und,A,11,8,no,Dummy_participant_3,Quiz,74.454543,82.343443
1077,wie,wie,A,11,8,no,Dummy_participant_3,Quiz,74.454543,82.343443
1078,soll,sollen,A,11,8,no,Dummy_participant_3,Quiz,74.454543,82.343443
1079,der,der,A,11,8,no,Dummy_participant_3,Quiz,74.454543,82.343443
1080,Termin,Termin,A,11,8,no,Dummy_participant_3,Quiz,74.454543,82.343443
1081,heißen,heißen,A,11,8,no,Dummy_participant_3,Quiz,74.454543,82.343443
1082,Lerngruppe,Lerngruppe,S,11,9,no,Dummy_participant_3,Quiz,83.232353,85.123232
1083,mit,mit,S,11,9,no,Dummy_participant_3,Quiz,83.232353,85.123232
1084,Peter,Peter,S,11,9,no,Dummy_participant_3,Quiz,83.232353,85.123232
1085,Alles,Alles,A,11,10,no,Dummy_participant_3,Quiz,87.353452,99.394834
1086,klar,klar,A,11,10,no,Dummy_participant_3,Quiz,87.353452,99.394834
1087,dein,der,A,11,10,no,Dummy_participant_3,Quiz,87.353452,99.394834
1088,Termin,Termin,A,11,10,no,Dummy_participant_3,Quiz,87.353452,99.394834
1089,am,an,A,11,10,no,Dummy_participant_3,Quiz,87.353452,99.394834
1090,dreizehnten,dreizehnter,A,11,10,no,Dummy_participant_3,Quiz,87.353452,99.394834
1091,Dezember,Dezember,A,11,10,no,Dummy_participant_3,Quiz,87.353452,99.394834
1092,um,um,A,11,10,no,Dummy_participant_3,Quiz,87.353452,99.394834
1093,neun,neun,A,11,10,no,Dummy_participant_3,Quiz,87.353452,99.394834
1094,Uhr,Uhr,A,11,10,no,Dummy_participant_3,Quiz,87.353452,99.394834
1095,namens,namens,A,11,10,no,Dummy_participant_3,Quiz,87.353452,99.394834
1096,Lerngruppe,Lerngruppe,A,11,10,no,Dummy_participant_3,Quiz,87.353452,99.394834
1097,mit,mit,A,11,10,no,Dummy_participant_3,Quiz,87.353452,99.394834
1098,Peter,Peter,A,11,10,no,Dummy_participant_3,Quiz,87.353452,99.394834
1099,ist,sein,A,11,10,no,Dummy_participant_3,Quiz,87.353452,99.394834
1100,eingetragen,eintragen,A,11,10,no,Dummy_participant_3,Quiz,87.353452,99.394834
1101,Hallo,Hallo,S,12,1,no,Dummy_participant_3,Quiz,0.0,7.3245324
1102,wie,wie,S,12,1,no,Dummy_participant_3,Quiz,0.0,7.3245324
1103,sieht,sehen,S,12,1,no,Dummy_participant_3,Quiz,0.0,7.3245324
1104,mein,mein,S,12,1,no,Dummy_participant_3,Quiz,0.0,7.3245324
1105,Kalender,Kalender,S,12,1,no,Dummy_participant_3,Quiz,0.0,7.3245324
1106,am,an,S,12,1,no,Dummy_participant_3,Quiz,0.0,7.3245324
1107,zwölften,zwölf,S,12,1,no,Dummy_participant_3,Quiz,0.0,7.3245324
1108,zwölften,zwölf,S,12,1,no,Dummy_participant_3,Quiz,0.0,7.3245324
1109,aus,aus,S,12,1,no,Dummy_participant_3,Quiz,0.0,7.3245324
1110,Die,der,A,12,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745
1111,Termine,Termin,A,12,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745
1112,am,an,A,12,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745
1113,Montag,Montag,A,12,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745
1114,den,der,A,12,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745
1115,zwölften,zwölf,A,12,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745
1116,Dezember,Dezember,A,12,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745
1117,sehen,sehen,A,12,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745
1118,wie,wie,A,12,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745
1119,folgt,folgen,A,12,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745
1120,aus,aus,A,12,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745
1121,Und,und,S,12,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438
1122,wie,wie,S,12,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438
1123,sehen,sehen,S,12,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438
1124,meine,mein,S,12,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438
1125,Termine,Termin,S,12,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438
1126,am,an,S,12,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438
1127,dreizehnten,dreizehnter,S,12,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438
1128,zwölften,zwölf,S,12,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438
1129,aus,aus,S,12,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438
1130,Alexa,Alexa,S,12,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438
1131,wie,wie,S,12,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438
1132,sehen,sehen,S,12,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438
1133,meine,mein,S,12,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438
1134,Termine,Termin,S,12,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438
1135,am,an,S,12,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438
1136,dreizehnten,dreizehnter,S,12,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438
1137,Dezember,Dezember,S,12,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438
1138,aus,aus,S,12,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438
1139,Tut,Tut,A,12,4,no,Dummy_participant_3,Quiz,35.837458,44.283473
1140,mir,mir,A,12,4,no,Dummy_participant_3,Quiz,35.837458,44.283473
1141,leid,leid,A,12,4,no,Dummy_participant_3,Quiz,35.837458,44.283473
1142,das,der,A,12,4,no,Dummy_participant_3,Quiz,35.837458,44.283473
1143,habe,haben,A,12,4,no,Dummy_participant_3,Quiz,35.837458,44.283473
1144,ich,ich,A,12,4,no,Dummy_participant_3,Quiz,35.837458,44.283473
1145,nicht,nicht,A,12,4,no,Dummy_participant_3,Quiz,35.837458,44.283473
1146,verstanden,verstehen,A,12,4,no,Dummy_participant_3,Quiz,35.837458,44.283473
1147,Alexa,Alexa,S,12,5,no,Dummy_participant_3,Quiz,46.287383,56.343434
1148,wie,wie,S,12,5,no,Dummy_participant_3,Quiz,46.287383,56.343434
1149,sehen,sehen,S,12,5,no,Dummy_participant_3,Quiz,46.287383,56.343434
1150,meine,mein,S,12,5,no,Dummy_participant_3,Quiz,46.287383,56.343434
1151,Termine,Termin,S,12,5,no,Dummy_participant_3,Quiz,46.287383,56.343434
1152,am,an,S,12,5,no,Dummy_participant_3,Quiz,46.287383,56.343434
1153,dreizehnten,dreizehnter,S,12,5,no,Dummy_participant_3,Quiz,46.287383,56.343434
1154,Dezember,Dezember,S,12,5,no,Dummy_participant_3,Quiz,46.287383,56.343434
1155,aus,aus,S,12,5,no,Dummy_participant_3,Quiz,46.287383,56.343434
1156,Am,an,A,12,6,no,Dummy_participant_3,Quiz,57.568956,68.349849
1157,dreizehnten,dreizehnter,A,12,6,no,Dummy_participant_3,Quiz,57.568956,68.349849
1158,Dezember,Dezember,A,12,6,no,Dummy_participant_3,Quiz,57.568956,68.349849
1159,hast,haben,A,12,6,no,Dummy_participant_3,Quiz,57.568956,68.349849
1160,du,du,A,12,6,no,Dummy_participant_3,Quiz,57.568956,68.349849
1161,keinen,kein,A,12,6,no,Dummy_participant_3,Quiz,57.568956,68.349849
1162,Eintrag,Eintrag,A,12,6,no,Dummy_participant_3,Quiz,57.568956,68.349849
1163,Alexa,Alexa,S,12,7,no,Dummy_participant_3,Quiz,69.344344,72.239833
1164,bitte,bitte,S,12,7,no,Dummy_participant_3,Quiz,69.344344,72.239833
1165,erstelle,erstelle,S,12,7,no,Dummy_participant_3,Quiz,69.344344,72.239833
1166,mir,mir,S,12,7,no,Dummy_participant_3,Quiz,69.344344,72.239833
1167,einen,ein,S,12,7,no,Dummy_participant_3,Quiz,69.344344,72.239833
1168,Eintrag,Eintrag,S,12,7,no,Dummy_participant_3,Quiz,69.344344,72.239833
1169,um,um,S,12,7,no,Dummy_participant_3,Quiz,69.344344,72.239833
1170,neun,neun,S,12,7,no,Dummy_participant_3,Quiz,69.344344,72.239833
1171,Uhr,Uhr,S,12,7,no,Dummy_participant_3,Quiz,69.344344,72.239833
1172,am,an,S,12,7,no,Dummy_participant_3,Quiz,69.344344,72.239833
1173,dreizehnten,dreizehnter,S,12,7,no,Dummy_participant_3,Quiz,69.344344,72.239833
1174,Dezember,Dezember,S,12,7,no,Dummy_participant_3,Quiz,69.344344,72.239833
1175,Klar,Klar,A,12,8,no,Dummy_participant_3,Quiz,74.454543,82.343443
1176,und,und,A,12,8,no,Dummy_participant_3,Quiz,74.454543,82.343443
1177,wie,wie,A,12,8,no,Dummy_participant_3,Quiz,74.454543,82.343443
1178,soll,sollen,A,12,8,no,Dummy_participant_3,Quiz,74.454543,82.343443
1179,der,der,A,12,8,no,Dummy_participant_3,Quiz,74.454543,82.343443
1180,Termin,Termin,A,12,8,no,Dummy_participant_3,Quiz,74.454543,82.343443
1181,heißen,heißen,A,12,8,no,Dummy_participant_3,Quiz,74.454543,82.343443
1182,Lerngruppe,Lerngruppe,S,12,9,no,Dummy_participant_3,Quiz,83.232353,85.123232
1183,mit,mit,S,12,9,no,Dummy_participant_3,Quiz,83.232353,85.123232
1184,Peter,Peter,S,12,9,no,Dummy_participant_3,Quiz,83.232353,85.123232
1185,Alles,Alles,A,12,10,no,Dummy_participant_3,Quiz,87.353452,99.394834
1186,klar,klar,A,12,10,no,Dummy_participant_3,Quiz,87.353452,99.394834
1187,dein,der,A,12,10,no,Dummy_participant_3,Quiz,87.353452,99.394834
1188,Termin,Termin,A,12,10,no,Dummy_participant_3,Quiz,87.353452,99.394834
1189,am,an,A,12,10,no,Dummy_participant_3,Quiz,87.353452,99.394834
1190,dreizehnten,dreizehnter,A,12,10,no,Dummy_participant_3,Quiz,87.353452,99.394834
1191,Dezember,Dezember,A,12,10,no,Dummy_participant_3,Quiz,87.353452,99.394834
1192,um,um,A,12,10,no,Dummy_participant_3,Quiz,87.353452,99.394834
1193,neun,neun,A,12,10,no,Dummy_participant_3,Quiz,87.353452,99.394834
1194,Uhr,Uhr,A,12,10,no,Dummy_participant_3,Quiz,87.353452,99.394834
1195,namens,namens,A,12,10,no,Dummy_participant_3,Quiz,87.353452,99.394834
1196,Lerngruppe,Lerngruppe,A,12,10,no,Dummy_participant_3,Quiz,87.353452,99.394834
1197,mit,mit,A,12,10,no,Dummy_participant_3,Quiz,87.353452,99.394834
1198,Peter,Peter,A,12,10,no,Dummy_participant_3,Quiz,87.353452,99.394834
1199,ist,sein,A,12,10,no,Dummy_participant_3,Quiz,87.353452,99.394834
1200,eingetragen,eintragen,A,12,10,no,Dummy_participant_3,Quiz,87.353452,99.394834
1201,Hallo,Hallo,S,13,1,no,Dummy_participant_4,Calendar,0.0,7.3245324
1202,wie,wie,S,13,1,no,Dummy_participant_4,Calendar,0.0,7.3245324
1203,sieht,sehen,S,13,1,no,Dummy_participant_4,Calendar,0.0,7.3245324
1204,mein,mein,S,13,1,no,Dummy_participant_4,Calendar,0.0,7.3245324
1205,Kalender,Kalender,S,13,1,no,Dummy_participant_4,Calendar,0.0,7.3245324
1206,am,an,S,13,1,no,Dummy_participant_4,Calendar,0.0,7.3245324
1207,zwölften,zwölf,S,13,1,no,Dummy_participant_4,Calendar,0.0,7.3245324
1208,zwölften,zwölf,S,13,1,no,Dummy_participant_4,Calendar,0.0,7.3245324
1209,aus,aus,S,13,1,no,Dummy_participant_4,Calendar,0.0,7.3245324
1210,Die,der,A,13,2,no,Dummy_participant_4,Calendar,8.3748653,12.348745
1211,Termine,Termin,A,13,2,no,Dummy_participant_4,Calendar,8.3748653,12.348745
1212,am,an,A,13,2,no,Dummy_participant_4,Calendar,8.3748653,12.348745
1213,Montag,Montag,A,13,2,no,Dummy_participant_4,Calendar,8.3748653,12.348745
1214,den,der,A,13,2,no,Dummy_participant_4,Calendar,8.3748653,12.348745
1215,zwölften,zwölf,A,13,2,no,Dummy_participant_4,Calendar,8.3748653,12.348745
1216,Dezember,Dezember,A,13,2,no,Dummy_participant_4,Calendar,8.3748653,12.348745
1217,sehen,sehen,A,13,2,no,Dummy_participant_4,Calendar,8.3748653,12.348745
1218,wie,wie,A,13,2,no,Dummy_participant_4,Calendar,8.3748653,12.348745
1219,folgt,folgen,A,13,2,no,Dummy_participant_4,Calendar,8.3748653,12.348745
1220,aus,aus,A,13,2,no,Dummy_participant_4,Calendar,8.3748653,12.348745
1221,Und,und,S,13,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438
1222,wie,wie,S,13,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438
1223,sehen,sehen,S,13,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438
1224,meine,mein,S,13,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438
1225,Termine,Termin,S,13,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438
1226,am,an,S,13,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438
1227,dreizehnten,dreizehnter,S,13,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438
1228,zwölften,zwölf,S,13,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438
1229,aus,aus,S,13,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438
1230,Alexa,Alexa,S,13,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438
1231,wie,wie,S,13,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438
1232,sehen,sehen,S,13,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438
1233,meine,mein,S,13,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438
1234,Termine,Termin,S,13,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438
1235,am,an,S,13,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438
1236,dreizehnten,dreizehnter,S,13,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438
1237,Dezember,Dezember,S,13,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438
1238,aus,aus,S,13,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438
1239,Tut,Tut,A,13,4,no,Dummy_participant_4,Calendar,35.837458,44.283473
1240,mir,mir,A,13,4,no,Dummy_participant_4,Calendar,35.837458,44.283473
1241,leid,leid,A,13,4,no,Dummy_participant_4,Calendar,35.837458,44.283473
1242,das,der,A,13,4,no,Dummy_participant_4,Calendar,35.837458,44.283473
1243,habe,haben,A,13,4,no,Dummy_participant_4,Calendar,35.837458,44.283473
1244,ich,ich,A,13,4,no,Dummy_participant_4,Calendar,35.837458,44.283473
1245,nicht,nicht,A,13,4,no,Dummy_participant_4,Calendar,35.837458,44.283473
1246,verstanden,verstehen,A,13,4,no,Dummy_participant_4,Calendar,35.837458,44.283473
1247,Alexa,Alexa,S,13,5,no,Dummy_participant_4,Calendar,46.287383,56.343434
1248,wie,wie,S,13,5,no,Dummy_participant_4,Calendar,46.287383,56.343434
1249,sehen,sehen,S,13,5,no,Dummy_participant_4,Calendar,46.287383,56.343434
1250,meine,mein,S,13,5,no,Dummy_participant_4,Calendar,46.287383,56.343434
1251,Termine,Termin,S,13,5,no,Dummy_participant_4,Calendar,46.287383,56.343434
1252,am,an,S,13,5,no,Dummy_participant_4,Calendar,46.287383,56.343434
1253,dreizehnten,dreizehnter,S,13,5,no,Dummy_participant_4,Calendar,46.287383,56.343434
1254,Dezember,Dezember,S,13,5,no,Dummy_participant_4,Calendar,46.287383,56.343434
1255,aus,aus,S,13,5,no,Dummy_participant_4,Calendar,46.287383,56.343434
1256,Am,an,A,13,6,no,Dummy_participant_4,Calendar,57.568956,68.349849
1257,dreizehnten,dreizehnter,A,13,6,no,Dummy_participant_4,Calendar,57.568956,68.349849
1258,Dezember,Dezember,A,13,6,no,Dummy_participant_4,Calendar,57.568956,68.349849
1259,hast,haben,A,13,6,no,Dummy_participant_4,Calendar,57.568956,68.349849
1260,du,du,A,13,6,no,Dummy_participant_4,Calendar,57.568956,68.349849
1261,keinen,kein,A,13,6,no,Dummy_participant_4,Calendar,57.568956,68.349849
1262,Eintrag,Eintrag,A,13,6,no,Dummy_participant_4,Calendar,57.568956,68.349849
1263,Alexa,Alexa,S,13,7,no,Dummy_participant_4,Calendar,69.344344,72.239833
1264,bitte,bitte,S,13,7,no,Dummy_participant_4,Calendar,69.344344,72.239833
1265,erstelle,erstelle,S,13,7,no,Dummy_participant_4,Calendar,69.344344,72.239833
1266,mir,mir,S,13,7,no,Dummy_participant_4,Calendar,69.344344,72.239833
1267,einen,ein,S,13,7,no,Dummy_participant_4,Calendar,69.344344,72.239833
1268,Eintrag,Eintrag,S,13,7,no,Dummy_participant_4,Calendar,69.344344,72.239833
1269,um,um,S,13,7,no,Dummy_participant_4,Calendar,69.344344,72.239833
1270,neun,neun,S,13,7,no,Dummy_participant_4,Calendar,69.344344,72.239833
1271,Uhr,Uhr,S,13,7,no,Dummy_participant_4,Calendar,69.344344,72.239833
1272,am,an,S,13,7,no,Dummy_participant_4,Calendar,69.344344,72.239833
1273,dreizehnten,dreizehnter,S,13,7,no,Dummy_participant_4,Calendar,69.344344,72.239833
1274,Dezember,Dezember,S,13,7,no,Dummy_participant_4,Calendar,69.344344,72.239833
1275,Klar,Klar,A,13,8,no,Dummy_participant_4,Calendar,74.454543,82.343443
1276,und,und,A,13,8,no,Dummy_participant_4,Calendar,74.454543,82.343443
1277,wie,wie,A,13,8,no,Dummy_participant_4,Calendar,74.454543,82.343443
1278,soll,sollen,A,13,8,no,Dummy_participant_4,Calendar,74.454543,82.343443
1279,der,der,A,13,8,no,Dummy_participant_4,Calendar,74.454543,82.343443
1280,Termin,Termin,A,13,8,no,Dummy_participant_4,Calendar,74.454543,82.343443
1281,heißen,heißen,A,13,8,no,Dummy_participant_4,Calendar,74.454543,82.343443
1282,Lerngruppe,Lerngruppe,S,13,9,no,Dummy_participant_4,Calendar,83.232353,85.123232
1283,mit,mit,S,13,9,no,Dummy_participant_4,Calendar,83.232353,85.123232
1284,Peter,Peter,S,13,9,no,Dummy_participant_4,Calendar,83.232353,85.123232
1285,Alles,Alles,A,13,10,no,Dummy_participant_4,Calendar,87.353452,99.394834
1286,klar,klar,A,13,10,no,Dummy_participant_4,Calendar,87.353452,99.394834
1287,dein,der,A,13,10,no,Dummy_participant_4,Calendar,87.353452,99.394834
1288,Termin,Termin,A,13,10,no,Dummy_participant_4,Calendar,87.353452,99.394834
1289,am,an,A,13,10,no,Dummy_participant_4,Calendar,87.353452,99.394834
