word,lemma,persistence,speaker,interaction_id,turn_id,merged,participant_id,setting,start,end,persistence_lemma
leid,leid,,A,10,4,no,Dummy_participant_3,Calendar,35.837458,44.283473,
das,der,,A,10,4,no,Dummy_participant_3,Calendar,35.837458,44.283473,
habe,haben,,A,10,4,no,Dummy_participant_3,Calendar,35.837458,44.283473,
ich,ich,,A,10,4,no,Dummy_participant_3,Calendar,35.837458,44.283473,
nicht,nicht,,A,10,4,no,Dummy_participant_3,Calendar,35.837458,44.283473,
verstanden,verstehen,,A,10,4,no,Dummy_participant_3,Calendar,35.837458,44.283473,
Alexa,Alexa,,S,10,5,no,Dummy_participant_3,Calendar,46.287383,56.343434,
wie,wie,,S,10,5,no,Dummy_participant_3,Calendar,46.287383,56.343434,
sehen,sehen,,S,10,5,no,Dummy_participant_3,Calendar,46.287383,56.343434,
meine,mein,,S,10,5,no,Dummy_participant_3,Calendar,46.287383,56.343434,
Termine,Termin,,S,10,5,no,Dummy_participant_3,Calendar,46.287383,56.343434,PER_SPP: Termin
am,an,,S,10,5,no,Dummy_participant_3,Calendar,46.287383,56.343434,
dreizehnten,dreizehnter,,S,10,5,no,Dummy_participant_3,Calendar,46.287383,56.343434,
Dezember,Dezember,,S,10,5,no,Dummy_participant_3,Calendar,46.287383,56.343434,PER_SPP: Dezember
aus,aus,,S,10,5,no,Dummy_participant_3,Calendar,46.287383,56.343434,
Am,an,,A,10,6,no,Dummy_participant_3,Calendar,57.568956,68.349849,
dreizehnten,dreizehnter,,A,10,6,no,Dummy_participant_3,Calendar,57.568956,68.349849,
Dezember,Dezember,,A,10,6,no,Dummy_participant_3,Calendar,57.568956,68.349849,PER_FPP: Dezember
hast,haben,,A,10,6,no,Dummy_participant_3,Calendar,57.568956,68.349849,
du,du,,A,10,6,no,Dummy_participant_3,Calendar,57.568956,68.349849,
keinen,kein,,A,10,6,no,Dummy_participant_3,Calendar,57.568956,68.349849,
Eintrag,Eintrag,,A,10,6,no,Dummy_participant_3,Calendar,57.568956,68.349849,PER_FPP: Eintrag
Alexa,Alexa,,S,10,7,no,Dummy_participant_3,Calendar,69.344344,72.239833,
bitte,bitte,,S,10,7,no,Dummy_participant_3,Calendar,69.344344,72.239833,
erstelle,erstelle,,S,10,7,no,Dummy_participant_3,Calendar,69.344344,72.239833,
mir,mir,,S,10,7,no,Dummy_participant_3,Calendar,69.344344,72.239833,PER_SPP: mir
einen,ein,,S,10,7,no,Dummy_participant_3,Calendar,69.344344,72.239833,
Eintrag,Eintrag,,S,10,7,no,Dummy_participant_3,Calendar,69.344344,72.239833,PER_SPP: Eintrag
um,um,,S,10,7,no,Dummy_participant_3,Calendar,69.344344,72.239833,
neun,neun,,S,10,7,no,Dummy_participant_3,Calendar,69.344344,72.239833,
Uhr,Uhr,,S,10,7,no,Dummy_participant_3,Calendar,69.344344,72.239833,
am,an,,S,10,7,no,Dummy_participant_3,Calendar,69.344344,72.239833,
dreizehnten,dreizehnter,,S,10,7,no,Dummy_participant_3,Calendar,69.344344,72.239833,
Dezember,Dezember,,S,10,7,no,Dummy_participant_3,Calendar,69.344344,72.239833,PER_SPP: Dezember
Klar,Klar,,A,10,8,no,Dummy_participant_3,Calendar,74.454543,82.343443,
und,und,,A,10,8,no,Dummy_participant_3,Calendar,74.454543,82.343443,
wie,wie,,A,10,8,no,Dummy_participant_3,Calendar,74.454543,82.343443,
soll,sollen,,A,10,8,no,Dummy_participant_3,Calendar,74.454543,82.343443,
der,der,,A,10,8,no,Dummy_participant_3,Calendar,74.454543,82.343443,
Termin,Termin,,A,10,8,no,Dummy_participant_3,Calendar,74.454543,82.343443,
heißen,heißen,,A,10,8,no,Dummy_participant_3,Calendar,74.454543,82.343443,
Lerngruppe,Lerngruppe,,S,10,9,no,Dummy_participant_3,Calendar,83.232353,85.123232,
mit,mit,,S,10,9,no,Dummy_participant_3,Calendar,83.232353,85.123232,
Peter,Peter,,S,10,9,no,Dummy_participant_3,Calendar,83.232353,85.123232,
Alles,Alles,,A,10,10,no,Dummy_participant_3,Calendar,87.353452,99.394834,
klar,klar,,A,10,10,no,Dummy_participant_3,Calendar,87.353452,99.394834,
dein,der,,A,10,10,no,Dummy_participant_3,Calendar,87.353452,99.394834,
Termin,Termin,,A,10,10,no,Dummy_participant_3,Calendar,87.353452,99.394834,
am,an,,A,10,10,no,Dummy_participant_3,Calendar,87.353452,99.394834,
dreizehnten,dreizehnter,,A,10,10,no,Dummy_participant_3,Calendar,87.353452,99.394834,
Dezember,Dezember,,A,10,10,no,Dummy_participant_3,Calendar,87.353452,99.394834,
um,um,,A,10,10,no,Dummy_participant_3,Calendar,87.353452,99.394834,
neun,neun,,A,10,10,no,Dummy_participant_3,Calendar,87.353452,99.394834,
Uhr,Uhr,,A,10,10,no,Dummy_participant_3,Calendar,87.353452,99.394834,
namens,namens,,A,10,10,no,Dummy_participant_3,Calendar,87.353452,99.394834,
Lerngruppe,Lerngruppe,,A,10,10,no,Dummy_participant_3,Calendar,87.353452,99.394834,
mit,mit,,A,10,10,no,Dummy_participant_3,Calendar,87.353452,99.394834,
Peter,Peter,,A,10,10,no,Dummy_participant_3,Calendar,87.353452,99.394834,
ist,sein,,A,10,10,no,Dummy_participant_3,Calendar,87.353452,99.394834,
eingetragen,eintragen,,A,10,10,no,Dummy_participant_3,Calendar,87.353452,99.394834,
Hallo,Hallo,,S,11,1,no,Dummy_participant_3,Quiz,0.0,7.3245324,
wie,wie,,S,11,1,no,Dummy_participant_3,Quiz,0.0,7.3245324,
sieht,sehen,,S,11,1,no,Dummy_participant_3,Quiz,0.0,7.3245324,
mein,mein,,S,11,1,no,Dummy_participant_3,Quiz,0.0,7.3245324,
Kalender,Kalender,,S,11,1,no,Dummy_participant_3,Quiz,0.0,7.3245324,
am,an,,S,11,1,no,Dummy_participant_3,Quiz,0.0,7.3245324,
zwölften,zwölf,,S,11,1,no,Dummy_participant_3,Quiz,0.0,7.3245324,
zwölften,zwölf,,S,11,1,no,Dummy_participant_3,Quiz,0.0,7.3245324,
aus,aus,,S,11,1,no,Dummy_participant_3,Quiz,0.0,7.3245324,
Die,der,,A,11,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745,
Termine,Termin,,A,11,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745,PER_FPP: Termin
am,an,,A,11,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745,
Montag,Montag,,A,11,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745,
den,der,,A,11,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745,
zwölften,zwölf,,A,11,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745,
Dezember,Dezember,,A,11,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745,PER_FPP: Dezember
sehen,sehen,,A,11,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745,
wie,wie,,A,11,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745,
folgt,folgen,,A,11,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745,
aus,aus,,A,11,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745,
Und,und,,S,11,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,
wie,wie,,S,11,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,
sehen,sehen,,S,11,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,
meine,mein,,S,11,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,
Termine,Termin,,S,11,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,PER_SPP: Termin
am,an,,S,11,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,
dreizehnten,dreizehnter,,S,11,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,
zwölften,zwölf,,S,11,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,
aus,aus,,S,11,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,
Alexa,Alexa,,S,11,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,
wie,wie,,S,11,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,
sehen,sehen,,S,11,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,
meine,mein,,S,11,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,
Termine,Termin,,S,11,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,PER_SPP: Termin
am,an,,S,11,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,
dreizehnten,dreizehnter,,S,11,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,
Dezember,Dezember,,S,11,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,PER_SPP: Dezember
aus,aus,,S,11,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,
Tut,Tut,,A,11,4,no,Dummy_participant_3,Quiz,35.837458,44.283473,
mir,mir,,A,11,4,no,Dummy_participant_3,Quiz,35.837458,44.283473,PER_FPP: mir
leid,leid,,A,11,4,no,Dummy_participant_3,Quiz,35.837458,44.283473,
das,der,,A,11,4,no,Dummy_participant_3,Quiz,35.837458,44.283473,
habe,haben,,A,11,4,no,Dummy_participant_3,Quiz,35.837458,44.283473,
ich,ich,,A,11,4,no,Dummy_participant_3,Quiz,35.837458,44.283473,
nicht,nicht,,A,11,4,no,Dummy_participant_3,Quiz,35.837458,44.283473,
verstanden,verstehen,,A,11,4,no,Dummy_participant_3,Quiz,35.837458,44.283473,
Alexa,Alexa,,S,11,5,no,Dummy_participant_3,Quiz,46.287383,56.343434,
wie,wie,,S,11,5,no,Dummy_participant_3,Quiz,46.287383,56.343434,
sehen,sehen,,S,11,5,no,Dummy_participant_3,Quiz,46.287383,56.343434,
meine,mein,,S,11,5,no,Dummy_participant_3,Quiz,46.287383,56.343434,
Termine,Termin,,S,11,5,no,Dummy_participant_3,Quiz,46.287383,56.343434,PER_SPP: Termin
am,an,,S,11,5,no,Dummy_participant_3,Quiz,46.287383,56.343434,
dreizehnten,dreizehnter,,S,11,5,no,Dummy_participant_3,Quiz,46.287383,56.343434,
Dezember,Dezember,,S,11,5,no,Dummy_participant_3,Quiz,46.287383,56.343434,PER_SPP: Dezember
aus,aus,,S,11,5,no,Dummy_participant_3,Quiz,46.287383,56.343434,
Am,an,,A,11,6,no,Dummy_participant_3,Quiz,57.568956,68.349849,
dreizehnten,dreizehnter,,A,11,6,no,Dummy_participant_3,Quiz,57.568956,68.349849,
Dezember,Dezember,,A,11,6,no,Dummy_participant_3,Quiz,57.568956,68.349849,PER_FPP: Dezember
hast,haben,,A,11,6,no,Dummy_participant_3,Quiz,57.568956,68.349849,
du,du,,A,11,6,no,Dummy_participant_3,Quiz,57.568956,68.349849,
keinen,kein,,A,11,6,no,Dummy_participant_3,Quiz,57.568956,68.349849,
Eintrag,Eintrag,,A,11,6,no,Dummy_participant_3,Quiz,57.568956,68.349849,PER_FPP: Eintrag
Alexa,Alexa,,S,11,7,no,Dummy_participant_3,Quiz,69.344344,72.239833,
bitte,bitte,,S,11,7,no,Dummy_participant_3,Quiz,69.344344,72.239833,
erstelle,erstelle,,S,11,7,no,Dummy_participant_3,Quiz,69.344344,72.239833,
mir,mir,,S,11,7,no,Dummy_participant_3,Quiz,69.344344,72.239833,PER_SPP: mir
einen,ein,,S,11,7,no,Dummy_participant_3,Quiz,69.344344,72.239833,
Eintrag,Eintrag,,S,11,7,no,Dummy_participant_3,Quiz,69.344344,72.239833,PER_SPP: Eintrag
um,um,,S,11,7,no,Dummy_participant_3,Quiz,69.344344,72.239833,
neun,neun,,S,11,7,no,Dummy_participant_3,Quiz,69.344344,72.239833,
Uhr,Uhr,,S,11,7,no,Dummy_participant_3,Quiz,69.344344,72.239833,
am,an,,S,11,7,no,Dummy_participant_3,Quiz,69.344344,72.239833,
dreizehnten,dreizehnter,,S,11,7,no,Dummy_participant_3,Quiz,69.344344,72.239833,
Dezember,Dezember,,S,11,7,no,Dummy_participant_3,Quiz,69.344344,72.239833,PER_SPP: Dezember
Klar,Klar,,A,11,8,no,Dummy_participant_3,Quiz,74.454543,82.343443,
und,und,,A,11,8,no,Dummy_participant_3,Quiz,74.454543,82.343443,
wie,wie,,A,11,8,no,Dummy_participant_3,Quiz,74.454543,82.343443,
soll,sollen,,A,11,8,no,Dummy_participant_3,Quiz,74.454543,82.343443,
der,der,,A,11,8,no,Dummy_participant_3,Quiz,74.454543,82.343443,
Termin,Termin,,A,11,8,no,Dummy_participant_3,Quiz,74.454543,82.343443,
heißen,heißen,,A,11,8,no,Dummy_participant_3,Quiz,74.454543,82.343443,
Lerngruppe,Lerngruppe,,S,11,9,no,Dummy_participant_3,Quiz,83.232353,85.123232,
mit,mit,,S,11,9,no,Dummy_participant_3,Quiz,83.232353,85.123232,
Peter,Peter,,S,11,9,no,Dummy_participant_3,Quiz,83.232353,85.123232,
Alles,Alles,,A,11,10,no,Dummy_participant_3,Quiz,87.353452,99.394834,
klar,klar,,A,11,10,no,Dummy_participant_3,Quiz,87.353452,99.394834,
dein,der,,A,11,10,no,Dummy_participant_3,Quiz,87.353452,99.394834,
Termin,Termin,,A,11,10,no,Dummy_participant_3,Quiz,87.353452,99.394834,
am,an,,A,11,10,no,Dummy_participant_3,Quiz,87.353452,99.394834,
dreizehnten,dreizehnter,,A,11,10,no,Dummy_participant_3,Quiz,87.353452,99.394834,
Dezember,Dezember,,A,11,10,no,Dummy_participant_3,Quiz,87.353452,99.394834,
um,um,,A,11,10,no,Dummy_participant_3,Quiz,87.353452,99.394834,
neun,neun,,A,11,10,no,Dummy_participant_3,Quiz,87.353452,99.394834,
Uhr,Uhr,,A,11,10,no,Dummy_participant_3,Quiz,87.353452,99.394834,
namens,namens,,A,11,10,no,Dummy_participant_3,Quiz,87.353452,99.394834,
Lerngruppe,Lerngruppe,,A,11,10,no,Dummy_participant_3,Quiz,87.353452,99.394834,
mit,mit,,A,11,10,no,Dummy_participant_3,Quiz,87.353452,99.394834,
Peter,Peter,,A,11,10,no,Dummy_participant_3,Quiz,87.353452,99.394834,
ist,sein,,A,11,10,no,Dummy_participant_3,Quiz,87.353452,99.394834,
eingetragen,eintragen,,A,11,10,no,Dummy_participant_3,Quiz,87.353452,99.394834,
Hallo,Hallo,,S,12,1,no,Dummy_participant_3,Quiz,0.0,7.3245324,
wie,wie,,S,12,1,no,Dummy_participant_3,Quiz,0.0,7.3245324,
sieht,sehen,,S,12,1,no,Dummy_participant_3,Quiz,0.0,7.3245324,
mein,mein,,S,12,1,no,Dummy_participant_3,Quiz,0.0,7.3245324,
Kalender,Kalender,,S,12,1,no,Dummy_participant_3,Quiz,0.0,7.3245324,
am,an,,S,12,1,no,Dummy_participant_3,Quiz,0.0,7.3245324,
zwölften,zwölf,,S,12,1,no,Dummy_participant_3,Quiz,0.0,7.3245324,
zwölften,zwölf,,S,12,1,no,Dummy_participant_3,Quiz,0.0,7.3245324,
aus,aus,,S,12,1,no,Dummy_participant_3,Quiz,0.0,7.3245324,
Die,der,,A,12,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745,
Termine,Termin,,A,12,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745,PER_FPP: Termin
am,an,,A,12,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745,
Montag,Montag,,A,12,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745,
den,der,,A,12,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745,
zwölften,zwölf,,A,12,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745,
Dezember,Dezember,,A,12,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745,PER_FPP: Dezember
sehen,sehen,,A,12,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745,
wie,wie,,A,12,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745,
folgt,folgen,,A,12,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745,
aus,aus,,A,12,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745,
Und,und,,S,12,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,
wie,wie,,S,12,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,
sehen,sehen,,S,12,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,
meine,mein,,S,12,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,
Termine,Termin,,S,12,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,PER_SPP: Termin
am,an,,S,12,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,
dreizehnten,dreizehnter,,S,12,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,
zwölften,zwölf,,S,12,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,
aus,aus,,S,12,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,
Alexa,Alexa,,S,12,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,
wie,wie,,S,12,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,
sehen,sehen,,S,12,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,
meine,mein,,S,12,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,
Termine,Termin,,S,12,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,PER_SPP: Termin
am,an,,S,12,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,
dreizehnten,dreizehnter,,S,12,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,
Dezember,Dezember,,S,12,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,PER_SPP: Dezember
aus,aus,,S,12,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,
Tut,Tut,,A,12,4,no,Dummy_participant_3,Quiz,35.837458,44.283473,
mir,mir,,A,12,4,no,Dummy_participant_3,Quiz,35.837458,44.283473,PER_FPP: mir
leid,leid,,A,12,4,no,Dummy_participant_3,Quiz,35.837458,44.283473,
das,der,,A,12,4,no,Dummy_participant_3,Quiz,35.837458,44.283473,
habe,haben,,A,12,4,no,Dummy_participant_3,Quiz,35.837458,44.283473,
ich,ich,,A,12,4,no,Dummy_participant_3,Quiz,35.837458,44.283473,
nicht,nicht,,A,12,4,no,Dummy_participant_3,Quiz,35.837458,44.283473,
verstanden,verstehen,,A,12,4,no,Dummy_participant_3,Quiz,35.837458,44.283473,
Alexa,Alexa,,S,12,5,no,Dummy_participant_3,Quiz,46.287383,56.343434,
wie,wie,,S,12,5,no,Dummy_participant_3,Quiz,46.287383,56.343434,
sehen,sehen,,S,12,5,no,Dummy_participant_3,Quiz,46.287383,56.343434,
meine,mein,,S,12,5,no,Dummy_participant_3,Quiz,46.287383,56.343434,
Termine,Termin,,S,12,5,no,Dummy_participant_3,Quiz,46.287383,56.343434,PER_SPP: Termin
am,an,,S,12,5,no,Dummy_participant_3,Quiz,46.287383,56.343434,
dreizehnten,dreizehnter,,S,12,5,no,Dummy_participant_3,Quiz,46.287383,56.343434,
Dezember,Dezember,,S,12,5,no,Dummy_participant_3,Quiz,46.287383,56.343434,PER_SPP: Dezember
aus,aus,,S,12,5,no,Dummy_participant_3,Quiz,46.287383,56.343434,
Am,an,,A,12,6,no,Dummy_participant_3,Quiz,57.568956,68.349849,
dreizehnten,dreizehnter,,A,12,6,no,Dummy_participant_3,Quiz,57.568956,68.349849,
Dezember,Dezember,,A,12,6,no,Dummy_participant_3,Quiz,57.568956,68.349849,PER_FPP: Dezember
hast,haben,,A,12,6,no,Dummy_participant_3,Quiz,57.568956,68.349849,
du,du,,A,12,6,no,Dummy_participant_3,Quiz,57.568956,68.349849,
keinen,kein,,A,12,6,no,Dummy_participant_3,Quiz,57.568956,68.349849,
Eintrag,Eintrag,,A,12,6,no,Dummy_participant_3,Quiz,57.568956,68.349849,PER_FPP: Eintrag
Alexa,Alexa,,S,12,7,no,Dummy_participant_3,Quiz,69.344344,72.239833,
bitte,bitte,,S,12,7,no,Dummy_participant_3,Quiz,69.344344,72.239833,
erstelle,erstelle,,S,12,7,no,Dummy_participant_3,Quiz,69.344344,72.239833,
mir,mir,,S,12,7,no,Dummy_participant_3,Quiz,69.344344,72.239833,PER_SPP: mir
einen,ein,,S,12,7,no,Dummy_participant_3,Quiz,69.344344,72.239833,
Eintrag,Eintrag,,S,12,7,no,Dummy_participant_3,Quiz,69.344344,72.239833,PER_SPP: Eintrag
um,um,,S,12,7,no,Dummy_participant_3,Quiz,69.344344,72.239833,
neun,neun,,S,12,7,no,Dummy_participant_3,Quiz,69.344344,72.239833,
Uhr,Uhr,,S,12,7,no,Dummy_participant_3,Quiz,69.344344,72.239833,
am,an,,S,12,7,no,Dummy_participant_3,Quiz,69.344344,72.239833,
dreizehnten,dreizehnter,,S,12,7,no,Dummy_participant_3,Quiz,69.344344,72.239833,
Dezember,Dezember,,S,12,7,no,Dummy_participant_3,Quiz,69.344344,72.239833,PER_SPP: Dezember
Klar,Klar,,A,12,8,no,Dummy_participant_3,Quiz,74.454543,82.343443,
und,und,,A,12,8,no,Dummy_participant_3,Quiz,74.454543,82.343443,
wie,wie,,A,12,8,no,Dummy_participant_3,Quiz,74.454543,82.343443,
soll,sollen,,A,12,8,no,Dummy_participant_3,Quiz,74.454543,82.343443,
der,der,,A,12,8,no,Dummy_participant_3,Quiz,74.454543,82.343443,
Termin,Termin,,A,12,8,no,Dummy_participant_3,Quiz,74.454543,82.343443,
heißen,heißen,,A,12,8,no,Dummy_participant_3,Quiz,74.454543,82.343443,
Lerngruppe,Lerngruppe,,S,12,9,no,Dummy_participant_3,Quiz,83.232353,85.123232,
mit,mit,,S,12,9,no,Dummy_participant_3,Quiz,83.232353,85.123232,
Peter,Peter,,S,12,9,no,Dummy_participant_3,Quiz,83.232353,85.123232,
Alles,Alles,,A,12,10,no,Dummy_participant_3,Quiz,87.353452,99.394834,
klar,klar,,A,12,10,no,Dummy_participant_3,Quiz,87.353452,99.394834,
dein,der,,A,12,10,no,Dummy_participant_3,Quiz,87.353452,99.394834,
Termin,Termin,,A,12,10,no,Dummy_participant_3,Quiz,87.353452,99.394834,
am,an,,A,12,10,no,Dummy_participant_3,Quiz,87.353452,99.394834,
dreizehnten,dreizehnter,,A,12,10,no,Dummy_participant_3,Quiz,87.353452,99.394834,
Dezember,Dezember,,A,12,10,no,Dummy_participant_3,Quiz,87.353452,99.394834,
um,um,,A,12,10,no,Dummy_participant_3,Quiz,87.353452,99.394834,
neun,neun,,A,12,10,no,Dummy_participant_3,Quiz,87.353452,99.394834,
Uhr,Uhr,,A,12,10,no,Dummy_participant_3,Quiz,87.353452,99.394834,
namens,namens,,A,12,10,no,Dummy_participant_3,Quiz,87.353452,99.394834,
Lerngruppe,Lerngruppe,,A,12,10,no,Dummy_participant_3,Quiz,87.353452,99.394834,
mit,mit,,A,12,10,no,Dummy_participant_3,Quiz,87.353452,99.394834,
Peter,Peter,,A,12,10,no,Dummy_participant_3,Quiz,87.353452,99.394834,
ist,sein,,A,12,10,no,Dummy_participant_3,Quiz,87.353452,99.394834,
eingetragen,eintragen,,A,12,10,no,Dummy_participant_3,Quiz,87.353452,99.394834,
Hallo,Hallo,,S,13,1,no,Dummy_participant_4,Calendar,0.0,7.3245324,
wie,wie,,S,13,1,no,Dummy_participant_4,Calendar,0.0,7.3245324,
sieht,sehen,,S,13,1,no,Dummy_participant_4,Calendar,0.0,7.3245324,
mein,mein,,S,13,1,no,Dummy_participant_4,Calendar,0.0,7.3245324,
Kalender,Kalender,,S,13,1,no,Dummy_participant_4,Calendar,0.0,7.3245324,
am,an,,S,13,1,no,Dummy_participant_4,Calendar,0.0,7.3245324,
zwölften,zwölf,,S,13,1,no,Dummy_participant_4,Calendar,0.0,7.3245324,
zwölften,zwölf,,S,13,1,no,Dummy_participant_4,Calendar,0.0,7.3245324,
aus,aus,,S,13,1,no,Dummy_participant_4,Calendar,0.0,7.3245324,
Die,der,,A,13,2,no,Dummy_participant_4,Calendar,8.3748653,12.348745,
Termine,Termin,,A,13,2,no,Dummy_participant_4,Calendar,8.3748653,12.348745,PER_FPP: Termin
am,an,,A,13,2,no,Dummy_participant_4,Calendar,8.3748653,12.348745,
Montag,Montag,,A,13,2,no,Dummy_participant_4,Calendar,8.3748653,12.348745,
den,der,,A,13,2,no,Dummy_participant_4,Calendar,8.3748653,12.348745,
zwölften,zwölf,,A,13,2,no,Dummy_participant_4,Calendar,8.3748653,12.348745,
Dezember,Dezember,,A,13,2,no,Dummy_participant_4,Calendar,8.3748653,12.348745,PER_FPP: Dezember
sehen,sehen,,A,13,2,no,Dummy_participant_4,Calendar,8.3748653,12.348745,
wie,wie,,A,13,2,no,Dummy_participant_4,Calendar,8.3748653,12.348745,
folgt,folgen,,A,13,2,no,Dummy_participant_4,Calendar,8.3748653,12.348745,
aus,aus,,A,13,2,no,Dummy_participant_4,Calendar,8.3748653,12.348745,
Und,und,,S,13,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438,
wie,wie,,S,13,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438,
sehen,sehen,,S,13,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438,
meine,mein,,S,13,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438,
Termine,Termin,,S,13,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438,PER_SPP: Termin
am,an,,S,13,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438,
dreizehnten,dreizehnter,,S,13,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438,
zwölften,zwölf,,S,13,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438,
aus,aus,,S,13,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438,
Alexa,Alexa,,S,13,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438,
wie,wie,,S,13,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438,
sehen,sehen,,S,13,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438,
meine,mein,,S,13,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438,
Termine,Termin,,S,13,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438,PER_SPP: Termin
am,an,,S,13,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438,
dreizehnten,dreizehnter,,S,13,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438,
Dezember,Dezember,,S,13,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438,PER_SPP: Dezember
aus,aus,,S,13,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438,
Tut,Tut,,A,13,4,no,Dummy_participant_4,Calendar,35.837458,44.283473,
mir,mir,,A,13,4,no,Dummy_participant_4,Calendar,35.837458,44.283473,PER_FPP: mir
leid,leid,,A,13,4,no,Dummy_participant_4,Calendar,35.837458,44.283473,
das,der,,A,13,4,no,Dummy_participant_4,Calendar,35.837458,44.283473,
habe,haben,,A,13,4,no,Dummy_participant_4,Calendar,35.837458,44.283473,
ich,ich,,A,13,4,no,Dummy_participant_4,Calendar,35.837458,44.283473,
nicht,nicht,,A,13,4,no,Dummy_participant_4,Calendar,35.837458,44.283473,
verstanden,verstehen,,A,13,4,no,Dummy_participant_4,Calendar,35.837458,44.283473,
Alexa,Alexa,,S,13,5,no,Dummy_participant_4,Calendar,46.287383,56.343434,
wie,wie,,S,13,5,no,Dummy_participant_4,Calendar,46.287383,56.343434,
sehen,sehen,,S,13,5,no,Dummy_participant_4,Calendar,46.287383,56.343434,
meine,mein,,S,13,5,no,Dummy_participant_4,Calendar,46.287383,56.343434,
Termine,Termin,,S,13,5,no,Dummy_participant_4,Calendar,46.287383,56.343434,PER_SPP: Termin
am,an,,S,13,5,no,Dummy_participant_4,Calendar,46.287383,56.343434,
dreizehnten,dreizehnter,,S,13,5,no,Dummy_participant_4,Calendar,46.287383,56.343434,
Dezember,Dezember,,S,13,5,no,Dummy_participant_4,Calendar,46.287383,56.343434,PER_SPP: Dezember
