,word,lemma,speaker,interaction_id,turn_id,merged,participant_id,setting,start,end,persistence_unigrams_lemma,persistence_bigrams_lemma,persistence_trigrams_lemma,persistence_quadrigrams_lemma
851,am,an,S,9,5,no,Dummy_participant_3,Calendar,46.287383,56.343434,,SPP_end_Termin an,,
852,dreizehnten,dreizehnter,S,9,5,no,Dummy_participant_3,Calendar,46.287383,56.343434,,,,
853,Dezember,Dezember,S,9,5,no,Dummy_participant_3,Calendar,46.287383,56.343434,SPP_Dezember,,,
854,aus,aus,S,9,5,no,Dummy_participant_3,Calendar,46.287383,56.343434,,,,
855,Am,an,A,9,6,no,Dummy_participant_3,Calendar,57.568956,68.349849,,,,
856,dreizehnten,dreizehnter,A,9,6,no,Dummy_participant_3,Calendar,57.568956,68.349849,,,,
857,Dezember,Dezember,A,9,6,no,Dummy_participant_3,Calendar,57.568956,68.349849,FPP_Dezember,,,
858,hast,haben,A,9,6,no,Dummy_participant_3,Calendar,57.568956,68.349849,,,,
859,du,du,A,9,6,no,Dummy_participant_3,Calendar,57.568956,68.349849,,,,
860,keinen,kein,A,9,6,no,Dummy_participant_3,Calendar,57.568956,68.349849,,,,
861,Eintrag,Eintrag,A,9,6,no,Dummy_participant_3,Calendar,57.568956,68.349849,FPP_Eintrag,,,
862,Alexa,Alexa,S,9,7,no,Dummy_participant_3,Calendar,69.344344,72.239833,,,,
863,bitte,bitte,S,9,7,no,Dummy_participant_3,Calendar,69.344344,72.239833,,,,
864,erstelle,erstelle,S,9,7,no,Dummy_participant_3,Calendar,69.344344,72.239833,,,,
865,mir,mir,S,9,7,no,Dummy_participant_3,Calendar,69.344344,72.239833,SPP_mir,,,
866,einen,ein,S,9,7,no,Dummy_participant_3,Calendar,69.344344,72.239833,,,,
867,Eintrag,Eintrag,S,9,7,no,Dummy_participant_3,Calendar,69.344344,72.239833,SPP_Eintrag,,,
868,um,um,S,9,7,no,Dummy_participant_3,Calendar,69.344344,72.239833,,,,
869,neun,neun,S,9,7,no,Dummy_participant_3,Calendar,69.344344,72.239833,,,,
870,Uhr,Uhr,S,9,7,no,Dummy_participant_3,Calendar,69.344344,72.239833,,,,
871,am,an,S,9,7,no,Dummy_participant_3,Calendar,69.344344,72.239833,,,,
872,dreizehnten,dreizehnter,S,9,7,no,Dummy_participant_3,Calendar,69.344344,72.239833,,,,
873,Dezember,Dezember,S,9,7,no,Dummy_participant_3,Calendar,69.344344,72.239833,SPP_Dezember,,,
874,Klar,Klar,A,9,8,no,Dummy_participant_3,Calendar,74.454543,82.343443,,,,
875,und,und,A,9,8,no,Dummy_participant_3,Calendar,74.454543,82.343443,,,,
876,wie,wie,A,9,8,no,Dummy_participant_3,Calendar,74.454543,82.343443,,,,
877,soll,sollen,A,9,8,no,Dummy_participant_3,Calendar,74.454543,82.343443,,,,
878,der,der,A,9,8,no,Dummy_participant_3,Calendar,74.454543,82.343443,,,,
879,Termin,Termin,A,9,8,no,Dummy_participant_3,Calendar,74.454543,82.343443,,,,
880,heißen,heißen,A,9,8,no,Dummy_participant_3,Calendar,74.454543,82.343443,,,,
881,Lerngruppe,Lerngruppe,S,9,9,no,Dummy_participant_3,Calendar,83.232353,85.123232,,,,
882,mit,mit,S,9,9,no,Dummy_participant_3,Calendar,83.232353,85.123232,,,,
883,Peter,Peter,S,9,9,no,Dummy_participant_3,Calendar,83.232353,85.123232,,,,
884,Alles,Alles,A,9,10,no,Dummy_participant_3,Calendar,87.353452,99.394834,,,,
885,klar,klar,A,9,10,no,Dummy_participant_3,Calendar,87.353452,99.394834,,,,
886,dein,der,A,9,10,no,Dummy_participant_3,Calendar,87.353452,99.394834,,,,
887,Termin,Termin,A,9,10,no,Dummy_participant_3,Calendar,87.353452,99.394834,,,,
888,am,an,A,9,10,no,Dummy_participant_3,Calendar,87.353452,99.394834,,,,
889,dreizehnten,dreizehnter,A,9,10,no,Dummy_participant_3,Calendar,87.353452,99.394834,,,,
890,Dezember,Dezember,A,9,10,no,Dummy_participant_3,Calendar,87.353452,99.394834,,,,
891,um,um,A,9,10,no,Dummy_participant_3,Calendar,87.353452,99.394834,,,,
892,neun,neun,A,9,10,no,Dummy_participant_3,Calendar,87.353452,99.394834,,,,
893,Uhr,Uhr,A,9,10,no,Dummy_participant_3,Calendar,87.353452,99.394834,,,,
894,namens,namens,A,9,10,no,Dummy_participant_3,Calendar,87.353452,99.394834,,,,
895,Lerngruppe,Lerngruppe,A,9,10,no,Dummy_participant_3,Calendar,87.353452,99.394834,,,,
896,mit,mit,A,9,10,no,Dummy_participant_3,Calendar,87.353452,99.394834,,,,
897,Peter,Peter,A,9,10,no,Dummy_participant_3,Calendar,87.353452,99.394834,,,,
898,ist,sein,A,9,10,no,Dummy_participant_3,Calendar,87.353452,99.394834,,,,
899,eingetragen,eintragen,A,9,10,no,Dummy_participant_3,Calendar,87.353452,99.394834,,,,
900,Hallo,Hallo,S,10,1,no,Dummy_participant_3,Calendar,0.0,7.3245324,,,,
901,wie,wie,S,10,1,no,Dummy_participant_3,Calendar,0.0,7.3245324,,,,
902,sieht,sehen,S,10,1,no,Dummy_participant_3,Calendar,0.0,7.3245324,,,,
903,mein,mein,S,10,1,no,Dummy_participant_3,Calendar,0.0,7.3245324,,,,
904,Kalender,Kalender,S,10,1,no,Dummy_participant_3,Calendar,0.0,7.3245324,,,,
905,am,an,S,10,1,no,Dummy_participant_3,Calendar,0.0,7.3245324,,,,
906,zwölften,zwölf,S,10,1,no,Dummy_participant_3,Calendar,0.0,7.3245324,,,,
907,zwölften,zwölf,S,10,1,no,Dummy_participant_3,Calendar,0.0,7.3245324,,,,
908,aus,aus,S,10,1,no,Dummy_participant_3,Calendar,0.0,7.3245324,,,,
909,Die,der,A,10,2,no,Dummy_participant_3,Calendar,8.3748653,12.348745,,,,
910,Termine,Termin,A,10,2,no,Dummy_participant_3,Calendar,8.3748653,12.348745,FPP_Termin,FPP_start_Termin an,,
911,am,an,A,10,2,no,Dummy_participant_3,Calendar,8.3748653,12.348745,,FPP_end_Termin an,,
912,Montag,Montag,A,10,2,no,Dummy_participant_3,Calendar,8.3748653,12.348745,,,,
913,den,der,A,10,2,no,Dummy_participant_3,Calendar,8.3748653,12.348745,,,,
914,zwölften,zwölf,A,10,2,no,Dummy_participant_3,Calendar,8.3748653,12.348745,,,,
915,Dezember,Dezember,A,10,2,no,Dummy_participant_3,Calendar,8.3748653,12.348745,FPP_Dezember,,,
916,sehen,sehen,A,10,2,no,Dummy_participant_3,Calendar,8.3748653,12.348745,,,,
917,wie,wie,A,10,2,no,Dummy_participant_3,Calendar,8.3748653,12.348745,,,,
918,folgt,folgen,A,10,2,no,Dummy_participant_3,Calendar,8.3748653,12.348745,,,,
919,aus,aus,A,10,2,no,Dummy_participant_3,Calendar,8.3748653,12.348745,,,,
920,Und,und,S,10,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438,,,,
921,wie,wie,S,10,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438,,,,
922,sehen,sehen,S,10,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438,,,,
923,meine,mein,S,10,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438,,,,
924,Termine,Termin,S,10,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438,SPP_Termin,SPP_start_Termin an,,
925,am,an,S,10,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438,,SPP_end_Termin an,,
926,dreizehnten,dreizehnter,S,10,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438,,,,
927,zwölften,zwölf,S,10,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438,,,,
928,aus,aus,S,10,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438,,,,
929,Alexa,Alexa,S,10,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438,,,,
930,wie,wie,S,10,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438,,,,
931,sehen,sehen,S,10,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438,,,,
932,meine,mein,S,10,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438,,,,
933,Termine,Termin,S,10,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438,SPP_Termin,SPP_start_Termin an,,
934,am,an,S,10,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438,,SPP_end_Termin an,,
935,dreizehnten,dreizehnter,S,10,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438,,,,
936,Dezember,Dezember,S,10,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438,SPP_Dezember,,,
937,aus,aus,S,10,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438,,,,
938,Tut,Tut,A,10,4,no,Dummy_participant_3,Calendar,35.837458,44.283473,,,,
939,mir,mir,A,10,4,no,Dummy_participant_3,Calendar,35.837458,44.283473,FPP_mir,,,
940,leid,leid,A,10,4,no,Dummy_participant_3,Calendar,35.837458,44.283473,,,,
941,das,der,A,10,4,no,Dummy_participant_3,Calendar,35.837458,44.283473,,,,
942,habe,haben,A,10,4,no,Dummy_participant_3,Calendar,35.837458,44.283473,,,,
943,ich,ich,A,10,4,no,Dummy_participant_3,Calendar,35.837458,44.283473,,,,
944,nicht,nicht,A,10,4,no,Dummy_participant_3,Calendar,35.837458,44.283473,,,,
945,verstanden,verstehen,A,10,4,no,Dummy_participant_3,Calendar,35.837458,44.283473,,,,
946,Alexa,Alexa,S,10,5,no,Dummy_participant_3,Calendar,46.287383,56.343434,,,,
947,wie,wie,S,10,5,no,Dummy_participant_3,Calendar,46.287383,56.343434,,,,
948,sehen,sehen,S,10,5,no,Dummy_participant_3,Calendar,46.287383,56.343434,,,,
949,meine,mein,S,10,5,no,Dummy_participant_3,Calendar,46.287383,56.343434,,,,
950,Termine,Termin,S,10,5,no,Dummy_participant_3,Calendar,46.287383,56.343434,SPP_Termin,SPP_start_Termin an,,
951,am,an,S,10,5,no,Dummy_participant_3,Calendar,46.287383,56.343434,,SPP_end_Termin an,,
952,dreizehnten,dreizehnter,S,10,5,no,Dummy_participant_3,Calendar,46.287383,56.343434,,,,
953,Dezember,Dezember,S,10,5,no,Dummy_participant_3,Calendar,46.287383,56.343434,SPP_Dezember,,,
954,aus,aus,S,10,5,no,Dummy_participant_3,Calendar,46.287383,56.343434,,,,
955,Am,an,A,10,6,no,Dummy_participant_3,Calendar,57.568956,68.349849,,,,
956,dreizehnten,dreizehnter,A,10,6,no,Dummy_participant_3,Calendar,57.568956,68.349849,,,,
957,Dezember,Dezember,A,10,6,no,Dummy_participant_3,Calendar,57.568956,68.349849,FPP_Dezember,,,
958,hast,haben,A,10,6,no,Dummy_participant_3,Calendar,57.568956,68.349849,,,,
959,du,du,A,10,6,no,Dummy_participant_3,Calendar,57.568956,68.349849,,,,
960,keinen,kein,A,10,6,no,Dummy_participant_3,Calendar,57.568956,68.349849,,,,
961,Eintrag,Eintrag,A,10,6,no,Dummy_participant_3,Calendar,57.568956,68.349849,FPP_Eintrag,,,
962,Alexa,Alexa,S,10,7,no,Dummy_participant_3,Calendar,69.344344,72.239833,,,,
963,bitte,bitte,S,10,7,no,Dummy_participant_3,Calendar,69.344344,72.239833,,,,
964,erstelle,erstelle,S,10,7,no,Dummy_participant_3,Calendar,69.344344,72.239833,,,,
965,mir,mir,S,10,7,no,Dummy_participant_3,Calendar,69.344344,72.239833,SPP_mir,,,
966,einen,ein,S,10,7,no,Dummy_participant_3,Calendar,69.344344,72.239833,,,,
967,Eintrag,Eintrag,S,10,7,no,Dummy_participant_3,Calendar,69.344344,72.239833,SPP_Eintrag,,,
968,um,um,S,10,7,no,Dummy_participant_3,Calendar,69.344344,72.239833,,,,
969,neun,neun,S,10,7,no,Dummy_participant_3,Calendar,69.344344,72.239833,,,,
970,Uhr,Uhr,S,10,7,no,Dummy_participant_3,Calendar,69.344344,72.239833,,,,
971,am,an,S,10,7,no,Dummy_participant_3,Calendar,69.344344,72.239833,,,,
972,dreizehnten,dreizehnter,S,10,7,no,Dummy_participant_3,Calendar,69.344344,72.239833,,,,
973,Dezember,Dezember,S,10,7,no,Dummy_participant_3,Calendar,69.344344,72.239833,SPP_Dezember,,,
974,Klar,Klar,A,10,8,no,Dummy_participant_3,Calendar,74.454543,82.343443,,,,
975,und,und,A,10,8,no,Dummy_participant_3,Calendar,74.454543,82.343443,,,,
976,wie,wie,A,10,8,no,Dummy_participant_3,Calendar,74.454543,82.343443,,,,
977,soll,sollen,A,10,8,no,Dummy_participant_3,Calendar,74.454543,82.343443,,,,
978,der,der,A,10,8,no,Dummy_participant_3,Calendar,74.454543,82.343443,,,,
979,Termin,Termin,A,10,8,no,Dummy_participant_3,Calendar,74.454543,82.343443,,,,
980,heißen,heißen,A,10,8,no,Dummy_participant_3,Calendar,74.454543,82.343443,,,,
981,Lerngruppe,Lerngruppe,S,10,9,no,Dummy_participant_3,Calendar,83.232353,85.123232,,,,
982,mit,mit,S,10,9,no,Dummy_participant_3,Calendar,83.232353,85.123232,,,,
983,Peter,Peter,S,10,9,no,Dummy_participant_3,Calendar,83.232353,85.123232,,,,
984,Alles,Alles,A,10,10,no,Dummy_participant_3,Calendar,87.353452,99.394834,,,,
985,klar,klar,A,10,10,no,Dummy_participant_3,Calendar,87.353452,99.394834,,,,
986,dein,der,A,10,10,no,Dummy_participant_3,Calendar,87.353452,99.394834,,,,
987,Termin,Termin,A,10,10,no,Dummy_participant_3,Calendar,87.353452,99.394834,,,,
988,am,an,A,10,10,no,Dummy_participant_3,Calendar,87.353452,99.394834,,,,
989,dreizehnten,dreizehnter,A,10,10,no,Dummy_participant_3,Calendar,87.353452,99.394834,,,,
990,Dezember,Dezember,A,10,10,no,Dummy_participant_3,Calendar,87.353452,99.394834,,,,
991,um,um,A,10,10,no,Dummy_participant_3,Calendar,87.353452,99.394834,,,,
992,neun,neun,A,10,10,no,Dummy_participant_3,Calendar,87.353452,99.394834,,,,
993,Uhr,Uhr,A,10,10,no,Dummy_participant_3,Calendar,87.353452,99.394834,,,,
994,namens,namens,A,10,10,no,Dummy_participant_3,Calendar,87.353452,99.394834,,,,
995,Lerngruppe,Lerngruppe,A,10,10,no,Dummy_participant_3,Calendar,87.353452,99.394834,,,,
996,mit,mit,A,10,10,no,Dummy_participant_3,Calendar,87.353452,99.394834,,,,
997,Peter,Peter,A,10,10,no,Dummy_participant_3,Calendar,87.353452,99.394834,,,,
998,ist,sein,A,10,10,no,Dummy_participant_3,Calendar,87.353452,99.394834,,,,
999,eingetragen,eintragen,A,10,10,no,Dummy_participant_3,Calendar,87.353452,99.394834,,,,
1000,Hallo,Hallo,S,11,1,no,Dummy_participant_3,Quiz,0.0,7.3245324,,,,
1001,wie,wie,S,11,1,no,Dummy_participant_3,Quiz,0.0,7.3245324,,,,
1002,sieht,sehen,S,11,1,no,Dummy_participant_3,Quiz,0.0,7.3245324,,,,
1003,mein,mein,S,11,1,no,Dummy_participant_3,Quiz,0.0,7.3245324,,,,
1004,Kalender,Kalender,S,11,1,no,Dummy_participant_3,Quiz,0.0,7.3245324,,,,
1005,am,an,S,11,1,no,Dummy_participant_3,Quiz,0.0,7.3245324,,,,
1006,zwölften,zwölf,S,11,1,no,Dummy_participant_3,Quiz,0.0,7.3245324,,,,
1007,zwölften,zwölf,S,11,1,no,Dummy_participant_3,Quiz,0.0,7.3245324,,,,
1008,aus,aus,S,11,1,no,Dummy_participant_3,Quiz,0.0,7.3245324,,,,
1009,Die,der,A,11,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745,,,,
1010,Termine,Termin,A,11,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745,FPP_Termin,FPP_start_Termin an,,
1011,am,an,A,11,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745,,FPP_end_Termin an,,
1012,Montag,Montag,A,11,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745,,,,
1013,den,der,A,11,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745,,,,
1014,zwölften,zwölf,A,11,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745,,,,
1015,Dezember,Dezember,A,11,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745,FPP_Dezember,,,
1016,sehen,sehen,A,11,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745,,,,
1017,wie,wie,A,11,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745,,,,
1018,folgt,folgen,A,11,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745,,,,
1019,aus,aus,A,11,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745,,,,
1020,Und,und,S,11,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,,,,
1021,wie,wie,S,11,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,,,,
1022,sehen,sehen,S,11,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,,,,
1023,meine,mein,S,11,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,,,,
1024,Termine,Termin,S,11,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,SPP_Termin,SPP_start_Termin an,,
1025,am,an,S,11,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,,SPP_end_Termin an,,
1026,dreizehnten,dreizehnter,S,11,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,,,,
1027,zwölften,zwölf,S,11,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,,,,
1028,aus,aus,S,11,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,,,,
1029,Alexa,Alexa,S,11,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,,,,
1030,wie,wie,S,11,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,,,,
1031,sehen,sehen,S,11,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,,,,
1032,meine,mein,S,11,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,,,,
1033,Termine,Termin,S,11,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,SPP_Termin,SPP_start_Termin an,,
1034,am,an,S,11,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,,SPP_end_Termin an,,
1035,dreizehnten,dreizehnter,S,11,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,,,,
1036,Dezember,Dezember,S,11,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,SPP_Dezember,,,
1037,aus,aus,S,11,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,,,,
1038,Tut,Tut,A,11,4,no,Dummy_participant_3,Quiz,35.837458,44.283473,,,,
1039,mir,mir,A,11,4,no,Dummy_participant_3,Quiz,35.837458,44.283473,FPP_mir,,,
1040,leid,leid,A,11,4,no,Dummy_participant_3,Quiz,35.837458,44.283473,,,,
1041,das,der,A,11,4,no,Dummy_participant_3,Quiz,35.837458,44.283473,,,,
1042,habe,haben,A,11,4,no,Dummy_participant_3,Quiz,35.837458,44.283473,,,,
1043,ich,ich,A,11,4,no,Dummy_participant_3,Quiz,35.837458,44.283473,,,,
1044,nicht,nicht,A,11,4,no,Dummy_participant_3,Quiz,35.837458,44.283473,,,,
1045,verstanden,verstehen,A,11,4,no,Dummy_participant_3,Quiz,35.837458,44.283473,,,,
1046,Alexa,Alexa,S,11,5,no,Dummy_participant_3,Quiz,46.287383,56.343434,,,,
1047,wie,wie,S,11,5,no,Dummy_participant_3,Quiz,46.287383,56.343434,,,,
1048,sehen,sehen,S,11,5,no,Dummy_participant_3,Quiz,46.287383,56.343434,,,,
1049,meine,mein,S,11,5,no,Dummy_participant_3,Quiz,46.287383,56.343434,,,,
1050,Termine,Termin,S,11,5,no,Dummy_participant_3,Quiz,46.287383,56.343434,SPP_Termin,SPP_start_Termin an,,
1051,am,an,S,11,5,no,Dummy_participant_3,Quiz,46.287383,56.343434,,SPP_end_Termin an,,
1052,dreizehnten,dreizehnter,S,11,5,no,Dummy_participant_3,Quiz,46.287383,56.343434,,,,
1053,Dezember,Dezember,S,11,5,no,Dummy_participant_3,Quiz,46.287383,56.343434,SPP_Dezember,,,
1054,aus,aus,S,11,5,no,Dummy_participant_3,Quiz,46.287383,56.343434,,,,
1055,Am,an,A,11,6,no,Dummy_participant_3,Quiz,57.568956,68.349849,,,,
1056,dreizehnten,dreizehnter,A,11,6,no,Dummy_participant_3,Quiz,57.568956,68.349849,,,,
1057,Dezember,Dezember,A,11,6,no,Dummy_participant_3,Quiz,57.568956,68.349849,FPP_Dezember,,,
1058,hast,haben,A,11,6,no,Dummy_participant_3,Quiz,57.568956,68.349849,,,,
1059,du,du,A,11,6,no,Dummy_participant_3,Quiz,57.568956,68.349849,,,,
1060,keinen,kein,A,11,6,no,Dummy_participant_3,Quiz,57.568956,68.349849,,,,
1061,Eintrag,Eintrag,A,11,6,no,Dummy_participant_3,Quiz,57.568956,68.349849,FPP_Eintrag,,,
1062,Alexa,Alexa,S,11,7,no,Dummy_participant_3,Quiz,69.344344,72.239833,,,,
1063,bitte,bitte,S,11,7,no,Dummy_participant_3,Quiz,69.344344,72.239833,,,,
1064,erstelle,erstelle,S,11,7,no,Dummy_participant_3,Quiz,69.344344,72.239833,,,,
1065,mir,mir,S,11,7,no,Dummy_participant_3,Quiz,69.344344,72.239833,SPP_mir,,,
1066,einen,ein,S,11,7,no,Dummy_participant_3,Quiz,69.344344,72.239833,,,,
1067,Eintrag,Eintrag,S,11,7,no,Dummy_participant_3,Quiz,69.344344,72.239833,SPP_Eintrag,,,
1068,um,um,S,11,7,no,Dummy_participant_3,Quiz,69.344344,72.239833,,,,
1069,neun,neun,S,11,7,no,Dummy_participant_3,Quiz,69.344344,72.239833,,,,
1070,Uhr,Uhr,S,11,7,no,Dummy_participant_3,Quiz,69.344344,72.239833,,,,
1071,am,an,S,11,7,no,Dummy_participant_3,Quiz,69.344344,72.239833,,,,
1072,dreizehnten,dreizehnter,S,11,7,no,Dummy_participant_3,Quiz,69.344344,72.239833,,,,
1073,Dezember,Dezember,S,11,7,no,Dummy_participant_3,Quiz,69.344344,72.239833,SPP_Dezember,,,
1074,Klar,Klar,A,11,8,no,Dummy_participant_3,Quiz,74.454543,82.343443,,,,
1075,und,und,A,11,8,no,Dummy_participant_3,Quiz,74.454543,82.343443,,,,
1076,wie,wie,A,11,8,no,Dummy_participant_3,Quiz,74.454543,82.343443,,,,
1077,soll,sollen,A,11,8,no,Dummy_participant_3,Quiz,74.454543,82.343443,,,,
1078,der,der,A,11,8,no,Dummy_participant_3,Quiz,74.454543,82.343443,,,,
1079,Termin,Termin,A,11,8,no,Dummy_participant_3,Quiz,74.454543,82.343443,,,,
1080,heißen,heißen,A,11,8,no,Dummy_participant_3,Quiz,74.454543,82.343443,,,,
1081,Lerngruppe,Lerngruppe,S,11,9,no,Dummy_participant_3,Quiz,83.232353,85.123232,,,,
1082,mit,mit,S,11,9,no,Dummy_participant_3,Quiz,83.232353,85.123232,,,,
1083,Peter,Peter,S,11,9,no,Dummy_participant_3,Quiz,83.232353,85.123232,,,,
1084,Alles,Alles,A,11,10,no,Dummy_participant_3,Quiz,87.353452,99.394834,,,,
1085,klar,klar,A,11,10,no,Dummy_participant_3,Quiz,87.353452,99.394834,,,,
1086,dein,der,A,11,10,no,Dummy_participant_3,Quiz,87.353452,99.394834,,,,
1087,Termin,Termin,A,11,10,no,Dummy_participant_3,Quiz,87.353452,99.394834,,,,
1088,am,an,A,11,10,no,Dummy_participant_3,Quiz,87.353452,99.394834,,,,
1089,dreizehnten,dreizehnter,A,11,10,no,Dummy_participant_3,Quiz,87.353452,99.394834,,,,
1090,Dezember,Dezember,A,11,10,no,Dummy_participant_3,Quiz,87.353452,99.394834,,,,
1091,um,um,A,11,10,no,Dummy_participant_3,Quiz,87.353452,99.394834,,,,
1092,neun,neun,A,11,10,no,Dummy_participant_3,Quiz,87.353452,99.394834,,,,
1093,Uhr,Uhr,A,11,10,no,Dummy_participant_3,Quiz,87.353452,99.394834,,,,
1094,namens,namens,A,11,10,no,Dummy_participant_3,Quiz,87.353452,99.394834,,,,
1095,Lerngruppe,Lerngruppe,A,11,10,no,Dummy_participant_3,Quiz,87.353452,99.394834,,,,
1096,mit,mit,A,11,10,no,Dummy_participant_3,Quiz,87.353452,99.394834,,,,
1097,Peter,Peter,A,11,10,no,Dummy_participant_3,Quiz,87.353452,99.394834,,,,
1098,ist,sein,A,11,10,no,Dummy_participant_3,Quiz,87.353452,99.394834,,,,
1099,eingetragen,eintragen,A,11,10,no,Dummy_participant_3,Quiz,87.353452,99.394834,,,,
1100,Hallo,Hallo,S,12,1,no,Dummy_participant_3,Quiz,0.0,7.3245324,,,,
1101,wie,wie,S,12,1,no,Dummy_participant_3,Quiz,0.0,7.3245324,,,,
1102,sieht,sehen,S,12,1,no,Dummy_participant_3,Quiz,0.0,7.3245324,,,,
1103,mein,mein,S,12,1,no,Dummy_participant_3,Quiz,0.0,7.3245324,,,,
1104,Kalender,Kalender,S,12,1,no,Dummy_participant_3,Quiz,0.0,7.3245324,,,,
1105,am,an,S,12,1,no,Dummy_participant_3,Quiz,0.0,7.3245324,,,,
1106,zwölften,zwölf,S,12,1,no,Dummy_participant_3,Quiz,0.0,7.3245324,,,,
1107,zwölften,zwölf,S,12,1,no,Dummy_participant_3,Quiz,0.0,7.3245324,,,,
1108,aus,aus,S,12,1,no,Dummy_participant_3,Quiz,0.0,7.3245324,,,,
1109,Die,der,A,12,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745,,,,
1110,Termine,Termin,A,12,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745,FPP_Termin,FPP_start_Termin an,,
1111,am,an,A,12,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745,,FPP_end_Termin an,,
1112,Montag,Montag,A,12,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745,,,,
1113,den,der,A,12,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745,,,,
1114,zwölften,zwölf,A,12,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745,,,,
1115,Dezember,Dezember,A,12,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745,FPP_Dezember,,,
1116,sehen,sehen,A,12,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745,,,,
1117,wie,wie,A,12,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745,,,,
1118,folgt,folgen,A,12,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745,,,,
1119,aus,aus,A,12,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745,,,,
1120,Und,und,S,12,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,,,,
1121,wie,wie,S,12,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,,,,
1122,sehen,sehen,S,12,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,,,,
1123,meine,mein,S,12,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,,,,
1124,Termine,Termin,S,12,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,SPP_Termin,SPP_start_Termin an,,
1125,am,an,S,12,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,,SPP_end_Termin an,,
1126,dreizehnten,dreizehnter,S,12,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,,,,
1127,zwölften,zwölf,S,12,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,,,,
1128,aus,aus,S,12,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,,,,
1129,Alexa,Alexa,S,12,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,,,,
1130,wie,wie,S,12,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,,,,
1131,sehen,sehen,S,12,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,,,,
1132,meine,mein,S,12,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,,,,
