,word,lemma,speaker,interaction_id,turn_id,merged,participant_id,setting,start,end,persistence_unigrams_lemma,persistence_bigrams_lemma,persistence_trigrams_lemma,persistence_quadrigrams_lemma,DEZEMBER
821,wie,wie,S,9,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438,,,,,no
822,sehen,sehen,S,9,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438,,,,,no
823,meine,mein,S,9,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438,,,,,no
824,Termine,termin,S,9,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438,SPP_Termin,SPP_start_Termin an,,,no
825,am,an,S,9,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438,,SPP_end_Termin an,,,no
826,dreizehnten,dreizehnter,S,9,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438,,,,,no
827,zwölften,zwölf,S,9,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438,,,,,yes
828,aus,aus,S,9,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438,,,,,no
829,Alexa,alexa,S,9,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438,,,,,no
830,wie,wie,S,9,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438,,,,,no
831,sehen,sehen,S,9,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438,,,,,no
832,meine,mein,S,9,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438,,,,,no
833,Termine,termin,S,9,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438,SPP_Termin,SPP_start_Termin an,,,no
834,am,an,S,9,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438,,SPP_end_Termin an,,,no
835,dreizehnten,dreizehnter,S,9,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438,,,,,no
836,Dezember,dezember,S,9,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438,SPP_Dezember,,,,yes
837,aus,aus,S,9,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438,,,,,no
838,Tut,tut,A,9,4,no,Dummy_participant_3,Calendar,35.837458,44.283473,,,,,no
839,mir,mir,A,9,4,no,Dummy_participant_3,Calendar,35.837458,44.283473,FPP_mir,,,,no
840,leid,leid,A,9,4,no,Dummy_participant_3,Calendar,35.837458,44.283473,,,,,no
841,das,der,A,9,4,no,Dummy_participant_3,Calendar,35.837458,44.283473,,,,,no
842,habe,haben,A,9,4,no,Dummy_participant_3,Calendar,35.837458,44.283473,,,,,no
843,ich,ich,A,9,4,no,Dummy_participant_3,Calendar,35.837458,44.283473,,,,,no
844,nicht,nicht,A,9,4,no,Dummy_participant_3,Calendar,35.837458,44.283473,,,,,no
845,verstanden,verstehen,A,9,4,no,Dummy_participant_3,Calendar,35.837458,44.283473,,,,,no
846,Alexa,alexa,S,9,5,no,Dummy_participant_3,Calendar,46.287383,56.343434,,,,,no
847,wie,wie,S,9,5,no,Dummy_participant_3,Calendar,46.287383,56.343434,,,,,no
848,sehen,sehen,S,9,5,no,Dummy_participant_3,Calendar,46.287383,56.343434,,,,,no
849,meine,mein,S,9,5,no,Dummy_participant_3,Calendar,46.287383,56.343434,,,,,no
850,Termine,termin,S,9,5,no,Dummy_participant_3,Calendar,46.287383,56.343434,SPP_Termin,SPP_start_Termin an,,,no
851,am,an,S,9,5,no,Dummy_participant_3,Calendar,46.287383,56.343434,,SPP_end_Termin an,,,no
852,dreizehnten,dreizehnter,S,9,5,no,Dummy_participant_3,Calendar,46.287383,56.343434,,,,,no
853,Dezember,dezember,S,9,5,no,Dummy_participant_3,Calendar,46.287383,56.343434,SPP_Dezember,,,,yes
854,aus,aus,S,9,5,no,Dummy_participant_3,Calendar,46.287383,56.343434,,,,,no
855,Am,an,A,9,6,no,Dummy_participant_3,Calendar,57.568956,68.349849,,,,,no
856,dreizehnten,dreizehnter,A,9,6,no,Dummy_participant_3,Calendar,57.568956,68.349849,,,,,no
857,Dezember,dezember,A,9,6,no,Dummy_participant_3,Calendar,57.568956,68.349849,FPP_Dezember,,,,yes
858,hast,haben,A,9,6,no,Dummy_participant_3,Calendar,57.568956,68.349849,,,,,no
859,du,du,A,9,6,no,Dummy_participant_3,Calendar,57.568956,68.349849,,,,,no
860,keinen,kein,A,9,6,no,Dummy_participant_3,Calendar,57.568956,68.349849,,,,,no
861,Eintrag,eintrag,A,9,6,no,Dummy_participant_3,Calendar,57.568956,68.349849,FPP_Eintrag,,,,no
862,Alexa,alexa,S,9,7,no,Dummy_participant_3,Calendar,69.344344,72.239833,,,,,no
863,bitte,bitte,S,9,7,no,Dummy_participant_3,Calendar,69.344344,72.239833,,,,,no
864,erstelle,erstelle,S,9,7,no,Dummy_participant_3,Calendar,69.344344,72.239833,,,,,no
865,mir,mir,S,9,7,no,Dummy_participant_3,Calendar,69.344344,72.239833,SPP_mir,,,,no
866,einen,ein,S,9,7,no,Dummy_participant_3,Calendar,69.344344,72.239833,,,,,no
867,Eintrag,eintrag,S,9,7,no,Dummy_participant_3,Calendar,69.344344,72.239833,SPP_Eintrag,,,,no
868,um,um,S,9,7,no,Dummy_participant_3,Calendar,69.344344,72.239833,,,,,no
869,neun,neun,S,9,7,no,Dummy_participant_3,Calendar,69.344344,72.239833,,,,,no
870,Uhr,uhr,S,9,7,no,Dummy_participant_3,Calendar,69.344344,72.239833,,,,,no
871,am,an,S,9,7,no,Dummy_participant_3,Calendar,69.344344,72.239833,,,,,no
872,dreizehnten,dreizehnter,S,9,7,no,Dummy_participant_3,Calendar,69.344344,72.239833,,,,,no
873,Dezember,dezember,S,9,7,no,Dummy_participant_3,Calendar,69.344344,72.239833,SPP_Dezember,,,,yes
874,Klar,klar,A,9,8,no,Dummy_participant_3,Calendar,74.454543,82.343443,,,,,no
875,und,und,A,9,8,no,Dummy_participant_3,Calendar,74.454543,82.343443,,,,,no
876,wie,wie,A,9,8,no,Dummy_participant_3,Calendar,74.454543,82.343443,,,,,no
877,soll,sollen,A,9,8,no,Dummy_participant_3,Calendar,74.454543,82.343443,,,,,no
878,der,der,A,9,8,no,Dummy_participant_3,Calendar,74.454543,82.343443,,,,,no
879,Termin,termin,A,9,8,no,Dummy_participant_3,Calendar,74.454543,82.343443,,,,,no
880,heißen,heißen,A,9,8,no,Dummy_participant_3,Calendar,74.454543,82.343443,,,,,no
881,Lerngruppe,lerngruppe,S,9,9,no,Dummy_participant_3,Calendar,83.232353,85.123232,,,,,no
882,mit,mit,S,9,9,no,Dummy_participant_3,Calendar,83.232353,85.123232,,,,,no
883,Peter,peter,S,9,9,no,Dummy_participant_3,Calendar,83.232353,85.123232,,,,,no
884,Alles,alles,A,9,10,no,Dummy_participant_3,Calendar,87.353452,99.394834,,,,,no
885,klar,klar,A,9,10,no,Dummy_participant_3,Calendar,87.353452,99.394834,,,,,no
886,dein,der,A,9,10,no,Dummy_participant_3,Calendar,87.353452,99.394834,,,,,no
887,Termin,termin,A,9,10,no,Dummy_participant_3,Calendar,87.353452,99.394834,,,,,no
888,am,an,A,9,10,no,Dummy_participant_3,Calendar,87.353452,99.394834,,,,,no
889,dreizehnten,dreizehnter,A,9,10,no,Dummy_participant_3,Calendar,87.353452,99.394834,,,,,no
890,Dezember,dezember,A,9,10,no,Dummy_participant_3,Calendar,87.353452,99.394834,,,,,yes
891,um,um,A,9,10,no,Dummy_participant_3,Calendar,87.353452,99.394834,,,,,no
892,neun,neun,A,9,10,no,Dummy_participant_3,Calendar,87.353452,99.394834,,,,,no
893,Uhr,uhr,A,9,10,no,Dummy_participant_3,Calendar,87.353452,99.394834,,,,,no
894,namens,namens,A,9,10,no,Dummy_participant_3,Calendar,87.353452,99.394834,,,,,no
895,Lerngruppe,lerngruppe,A,9,10,no,Dummy_participant_3,Calendar,87.353452,99.394834,,,,,no
896,mit,mit,A,9,10,no,Dummy_participant_3,Calendar,87.353452,99.394834,,,,,no
897,Peter,peter,A,9,10,no,Dummy_participant_3,Calendar,87.353452,99.394834,,,,,no
898,ist,sein,A,9,10,no,Dummy_participant_3,Calendar,87.353452,99.394834,,,,,no
899,eingetragen,eintragen,A,9,10,no,Dummy_participant_3,Calendar,87.353452,99.394834,,,,,no
900,Hallo,hallo,S,10,1,no,Dummy_participant_3,Calendar,0.0,7.3245324,,,,,no
901,wie,wie,S,10,1,no,Dummy_participant_3,Calendar,0.0,7.3245324,,,,,no
902,sieht,sehen,S,10,1,no,Dummy_participant_3,Calendar,0.0,7.3245324,,,,,no
903,mein,mein,S,10,1,no,Dummy_participant_3,Calendar,0.0,7.3245324,,,,,no
904,Kalender,kalender,S,10,1,no,Dummy_participant_3,Calendar,0.0,7.3245324,,,,,no
905,am,an,S,10,1,no,Dummy_participant_3,Calendar,0.0,7.3245324,,,,,no
906,zwölften,zwölf,S,10,1,no,Dummy_participant_3,Calendar,0.0,7.3245324,,,,,no
907,zwölften,zwölf,S,10,1,no,Dummy_participant_3,Calendar,0.0,7.3245324,,,,,yes
908,aus,aus,S,10,1,no,Dummy_participant_3,Calendar,0.0,7.3245324,,,,,no
909,Die,der,A,10,2,no,Dummy_participant_3,Calendar,8.3748653,12.348745,,,,,no
910,Termine,termin,A,10,2,no,Dummy_participant_3,Calendar,8.3748653,12.348745,FPP_Termin,FPP_start_Termin an,,,no
911,am,an,A,10,2,no,Dummy_participant_3,Calendar,8.3748653,12.348745,,FPP_end_Termin an,,,no
912,Montag,montag,A,10,2,no,Dummy_participant_3,Calendar,8.3748653,12.348745,,,,,no
913,den,der,A,10,2,no,Dummy_participant_3,Calendar,8.3748653,12.348745,,,,,no
914,zwölften,zwölf,A,10,2,no,Dummy_participant_3,Calendar,8.3748653,12.348745,,,,,no
915,Dezember,dezember,A,10,2,no,Dummy_participant_3,Calendar,8.3748653,12.348745,FPP_Dezember,,,,yes
916,sehen,sehen,A,10,2,no,Dummy_participant_3,Calendar,8.3748653,12.348745,,,,,no
917,wie,wie,A,10,2,no,Dummy_participant_3,Calendar,8.3748653,12.348745,,,,,no
918,folgt,folgen,A,10,2,no,Dummy_participant_3,Calendar,8.3748653,12.348745,,,,,no
919,aus,aus,A,10,2,no,Dummy_participant_3,Calendar,8.3748653,12.348745,,,,,no
920,Und,und,S,10,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438,,,,,no
921,wie,wie,S,10,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438,,,,,no
922,sehen,sehen,S,10,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438,,,,,no
923,meine,mein,S,10,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438,,,,,no
924,Termine,termin,S,10,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438,SPP_Termin,SPP_start_Termin an,,,no
925,am,an,S,10,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438,,SPP_end_Termin an,,,no
926,dreizehnten,dreizehnter,S,10,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438,,,,,no
927,zwölften,zwölf,S,10,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438,,,,,yes
928,aus,aus,S,10,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438,,,,,no
929,Alexa,alexa,S,10,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438,,,,,no
930,wie,wie,S,10,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438,,,,,no
931,sehen,sehen,S,10,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438,,,,,no
932,meine,mein,S,10,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438,,,,,no
933,Termine,termin,S,10,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438,SPP_Termin,SPP_start_Termin an,,,no
934,am,an,S,10,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438,,SPP_end_Termin an,,,no
935,dreizehnten,dreizehnter,S,10,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438,,,,,no
936,Dezember,dezember,S,10,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438,SPP_Dezember,,,,yes
937,aus,aus,S,10,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438,,,,,no
938,Tut,tut,A,10,4,no,Dummy_participant_3,Calendar,35.837458,44.283473,,,,,no
939,mir,mir,A,10,4,no,Dummy_participant_3,Calendar,35.837458,44.283473,FPP_mir,,,,no
940,leid,leid,A,10,4,no,Dummy_participant_3,Calendar,35.837458,44.283473,,,,,no
941,das,der,A,10,4,no,Dummy_participant_3,Calendar,35.837458,44.283473,,,,,no
942,habe,haben,A,10,4,no,Dummy_participant_3,Calendar,35.837458,44.283473,,,,,no
943,ich,ich,A,10,4,no,Dummy_participant_3,Calendar,35.837458,44.283473,,,,,no
944,nicht,nicht,A,10,4,no,Dummy_participant_3,Calendar,35.837458,44.283473,,,,,no
945,verstanden,verstehen,A,10,4,no,Dummy_participant_3,Calendar,35.837458,44.283473,,,,,no
946,Alexa,alexa,S,10,5,no,Dummy_participant_3,Calendar,46.287383,56.343434,,,,,no
947,wie,wie,S,10,5,no,Dummy_participant_3,Calendar,46.287383,56.343434,,,,,no
948,sehen,sehen,S,10,5,no,Dummy_participant_3,Calendar,46.287383,56.343434,,,,,no
949,meine,mein,S,10,5,no,Dummy_participant_3,Calendar,46.287383,56.343434,,,,,no
950,Termine,termin,S,10,5,no,Dummy_participant_3,Calendar,46.287383,56.343434,SPP_Termin,SPP_start_Termin an,,,no
951,am,an,S,10,5,no,Dummy_participant_3,Calendar,46.287383,56.343434,,SPP_end_Termin an,,,no
952,dreizehnten,dreizehnter,S,10,5,no,Dummy_participant_3,Calendar,46.287383,56.343434,,,,,no
953,Dezember,dezember,S,10,5,no,Dummy_participant_3,Calendar,46.287383,56.343434,SPP_Dezember,,,,yes
954,aus,aus,S,10,5,no,Dummy_participant_3,Calendar,46.287383,56.343434,,,,,no
955,Am,an,A,10,6,no,Dummy_participant_3,Calendar,57.568956,68.349849,,,,,no
956,dreizehnten,dreizehnter,A,10,6,no,Dummy_participant_3,Calendar,57.568956,68.349849,,,,,no
957,Dezember,dezember,A,10,6,no,Dummy_participant_3,Calendar,57.568956,68.349849,FPP_Dezember,,,,yes
958,hast,haben,A,10,6,no,Dummy_participant_3,Calendar,57.568956,68.349849,,,,,no
959,du,du,A,10,6,no,Dummy_participant_3,Calendar,57.568956,68.349849,,,,,no
960,keinen,kein,A,10,6,no,Dummy_participant_3,Calendar,57.568956,68.349849,,,,,no
961,Eintrag,eintrag,A,10,6,no,Dummy_participant_3,Calendar,57.568956,68.349849,FPP_Eintrag,,,,no
962,Alexa,alexa,S,10,7,no,Dummy_participant_3,Calendar,69.344344,72.239833,,,,,no
963,bitte,bitte,S,10,7,no,Dummy_participant_3,Calendar,69.344344,72.239833,,,,,no
964,erstelle,erstelle,S,10,7,no,Dummy_participant_3,Calendar,69.344344,72.239833,,,,,no
965,mir,mir,S,10,7,no,Dummy_participant_3,Calendar,69.344344,72.239833,SPP_mir,,,,no
966,einen,ein,S,10,7,no,Dummy_participant_3,Calendar,69.344344,72.239833,,,,,no
967,Eintrag,eintrag,S,10,7,no,Dummy_participant_3,Calendar,69.344344,72.239833,SPP_Eintrag,,,,no
968,um,um,S,10,7,no,Dummy_participant_3,Calendar,69.344344,72.239833,,,,,no
969,neun,neun,S,10,7,no,Dummy_participant_3,Calendar,69.344344,72.239833,,,,,no
970,Uhr,uhr,S,10,7,no,Dummy_participant_3,Calendar,69.344344,72.239833,,,,,no
971,am,an,S,10,7,no,Dummy_participant_3,Calendar,69.344344,72.239833,,,,,no
972,dreizehnten,dreizehnter,S,10,7,no,Dummy_participant_3,Calendar,69.344344,72.239833,,,,,no
973,Dezember,dezember,S,10,7,no,Dummy_participant_3,Calendar,69.344344,72.239833,SPP_Dezember,,,,yes
974,Klar,klar,A,10,8,no,Dummy_participant_3,Calendar,74.454543,82.343443,,,,,no
975,und,und,A,10,8,no,Dummy_participant_3,Calendar,74.454543,82.343443,,,,,no
976,wie,wie,A,10,8,no,Dummy_participant_3,Calendar,74.454543,82.343443,,,,,no
977,soll,sollen,A,10,8,no,Dummy_participant_3,Calendar,74.454543,82.343443,,,,,no
978,der,der,A,10,8,no,Dummy_participant_3,Calendar,74.454543,82.343443,,,,,no
979,Termin,termin,A,10,8,no,Dummy_participant_3,Calendar,74.454543,82.343443,,,,,no
980,heißen,heißen,A,10,8,no,Dummy_participant_3,Calendar,74.454543,82.343443,,,,,no
981,Lerngruppe,lerngruppe,S,10,9,no,Dummy_participant_3,Calendar,83.232353,85.123232,,,,,no
982,mit,mit,S,10,9,no,Dummy_participant_3,Calendar,83.232353,85.123232,,,,,no
983,Peter,peter,S,10,9,no,Dummy_participant_3,Calendar,83.232353,85.123232,,,,,no
984,Alles,alles,A,10,10,no,Dummy_participant_3,Calendar,87.353452,99.394834,,,,,no
985,klar,klar,A,10,10,no,Dummy_participant_3,Calendar,87.353452,99.394834,,,,,no
986,dein,der,A,10,10,no,Dummy_participant_3,Calendar,87.353452,99.394834,,,,,no
987,Termin,termin,A,10,10,no,Dummy_participant_3,Calendar,87.353452,99.394834,,,,,no
988,am,an,A,10,10,no,Dummy_participant_3,Calendar,87.353452,99.394834,,,,,no
989,dreizehnten,dreizehnter,A,10,10,no,Dummy_participant_3,Calendar,87.353452,99.394834,,,,,no
990,Dezember,dezember,A,10,10,no,Dummy_participant_3,Calendar,87.353452,99.394834,,,,,yes
991,um,um,A,10,10,no,Dummy_participant_3,Calendar,87.353452,99.394834,,,,,no
992,neun,neun,A,10,10,no,Dummy_participant_3,Calendar,87.353452,99.394834,,,,,no
993,Uhr,uhr,A,10,10,no,Dummy_participant_3,Calendar,87.353452,99.394834,,,,,no
994,namens,namens,A,10,10,no,Dummy_participant_3,Calendar,87.353452,99.394834,,,,,no
995,Lerngruppe,lerngruppe,A,10,10,no,Dummy_participant_3,Calendar,87.353452,99.394834,,,,,no
996,mit,mit,A,10,10,no,Dummy_participant_3,Calendar,87.353452,99.394834,,,,,no
997,Peter,peter,A,10,10,no,Dummy_participant_3,Calendar,87.353452,99.394834,,,,,no
998,ist,sein,A,10,10,no,Dummy_participant_3,Calendar,87.353452,99.394834,,,,,no
999,eingetragen,eintragen,A,10,10,no,Dummy_participant_3,Calendar,87.353452,99.394834,,,,,no
1000,Hallo,hallo,S,11,1,no,Dummy_participant_3,Quiz,0.0,7.3245324,,,,,no
1001,wie,wie,S,11,1,no,Dummy_participant_3,Quiz,0.0,7.3245324,,,,,no
1002,sieht,sehen,S,11,1,no,Dummy_participant_3,Quiz,0.0,7.3245324,,,,,no
1003,mein,mein,S,11,1,no,Dummy_participant_3,Quiz,0.0,7.3245324,,,,,no
1004,Kalender,kalender,S,11,1,no,Dummy_participant_3,Quiz,0.0,7.3245324,,,,,no
1005,am,an,S,11,1,no,Dummy_participant_3,Quiz,0.0,7.3245324,,,,,no
1006,zwölften,zwölf,S,11,1,no,Dummy_participant_3,Quiz,0.0,7.3245324,,,,,no
1007,zwölften,zwölf,S,11,1,no,Dummy_participant_3,Quiz,0.0,7.3245324,,,,,yes
1008,aus,aus,S,11,1,no,Dummy_participant_3,Quiz,0.0,7.3245324,,,,,no
1009,Die,der,A,11,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745,,,,,no
1010,Termine,termin,A,11,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745,FPP_Termin,FPP_start_Termin an,,,no
1011,am,an,A,11,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745,,FPP_end_Termin an,,,no
1012,Montag,montag,A,11,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745,,,,,no
1013,den,der,A,11,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745,,,,,no
1014,zwölften,zwölf,A,11,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745,,,,,no
1015,Dezember,dezember,A,11,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745,FPP_Dezember,,,,yes
1016,sehen,sehen,A,11,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745,,,,,no
1017,wie,wie,A,11,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745,,,,,no
1018,folgt,folgen,A,11,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745,,,,,no
1019,aus,aus,A,11,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745,,,,,no
1020,Und,und,S,11,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,,,,,no
1021,wie,wie,S,11,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,,,,,no
1022,sehen,sehen,S,11,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,,,,,no
1023,meine,mein,S,11,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,,,,,no
1024,Termine,termin,S,11,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,SPP_Termin,SPP_start_Termin an,,,no
1025,am,an,S,11,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,,SPP_end_Termin an,,,no
1026,dreizehnten,dreizehnter,S,11,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,,,,,no
1027,zwölften,zwölf,S,11,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,,,,,yes
1028,aus,aus,S,11,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,,,,,no
1029,Alexa,alexa,S,11,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,,,,,no
1030,wie,wie,S,11,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,,,,,no
1031,sehen,sehen,S,11,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,,,,,no
1032,meine,mein,S,11,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,,,,,no
1033,Termine,termin,S,11,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,SPP_Termin,SPP_start_Termin an,,,no
1034,am,an,S,11,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,,SPP_end_Termin an,,,no
1035,dreizehnten,dreizehnter,S,11,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,,,,,no
1036,Dezember,dezember,S,11,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,SPP_Dezember,,,,yes
1037,aus,aus,S,11,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,,,,,no
1038,Tut,tut,A,11,4,no,Dummy_participant_3,Quiz,35.837458,44.283473,,,,,no
1039,mir,mir,A,11,4,no,Dummy_participant_3,Quiz,35.837458,44.283473,FPP_mir,,,,no
1040,leid,leid,A,11,4,no,Dummy_participant_3,Quiz,35.837458,44.283473,,,,,no
1041,das,der,A,11,4,no,Dummy_participant_3,Quiz,35.837458,44.283473,,,,,no
1042,habe,haben,A,11,4,no,Dummy_participant_3,Quiz,35.837458,44.283473,,,,,no
1043,ich,ich,A,11,4,no,Dummy_participant_3,Quiz,35.837458,44.283473,,,,,no
1044,nicht,nicht,A,11,4,no,Dummy_participant_3,Quiz,35.837458,44.283473,,,,,no
1045,verstanden,verstehen,A,11,4,no,Dummy_participant_3,Quiz,35.837458,44.283473,,,,,no
1046,Alexa,alexa,S,11,5,no,Dummy_participant_3,Quiz,46.287383,56.343434,,,,,no
1047,wie,wie,S,11,5,no,Dummy_participant_3,Quiz,46.287383,56.343434,,,,,no
1048,sehen,sehen,S,11,5,no,Dummy_participant_3,Quiz,46.287383,56.343434,,,,,no
1049,meine,mein,S,11,5,no,Dummy_participant_3,Quiz,46.287383,56.343434,,,,,no
1050,Termine,termin,S,11,5,no,Dummy_participant_3,Quiz,46.287383,56.343434,SPP_Termin,SPP_start_Termin an,,,no
1051,am,an,S,11,5,no,Dummy_participant_3,Quiz,46.287383,56.343434,,SPP_end_Termin an,,,no
1052,dreizehnten,dreizehnter,S,11,5,no,Dummy_participant_3,Quiz,46.287383,56.343434,,,,,no
1053,Dezember,dezember,S,11,5,no,Dummy_participant_3,Quiz,46.287383,56.343434,SPP_Dezember,,,,yes
1054,aus,aus,S,11,5,no,Dummy_participant_3,Quiz,46.287383,56.343434,,,,,no
1055,Am,an,A,11,6,no,Dummy_participant_3,Quiz,57.568956,68.349849,,,,,no
1056,dreizehnten,dreizehnter,A,11,6,no,Dummy_participant_3,Quiz,57.568956,68.349849,,,,,no
1057,Dezember,dezember,A,11,6,no,Dummy_participant_3,Quiz,57.568956,68.349849,FPP_Dezember,,,,yes
1058,hast,haben,A,11,6,no,Dummy_participant_3,Quiz,57.568956,68.349849,,,,,no
1059,du,du,A,11,6,no,Dummy_participant_3,Quiz,57.568956,68.349849,,,,,no
1060,keinen,kein,A,11,6,no,Dummy_participant_3,Quiz,57.568956,68.349849,,,,,no
1061,Eintrag,eintrag,A,11,6,no,Dummy_participant_3,Quiz,57.568956,68.349849,FPP_Eintrag,,,,no
1062,Alexa,alexa,S,11,7,no,Dummy_participant_3,Quiz,69.344344,72.239833,,,,,no
1063,bitte,bitte,S,11,7,no,Dummy_participant_3,Quiz,69.344344,72.239833,,,,,no
1064,erstelle,erstelle,S,11,7,no,Dummy_participant_3,Quiz,69.344344,72.239833,,,,,no
1065,mir,mir,S,11,7,no,Dummy_participant_3,Quiz,69.344344,72.239833,SPP_mir,,,,no
1066,einen,ein,S,11,7,no,Dummy_participant_3,Quiz,69.344344,72.239833,,,,,no
1067,Eintrag,eintrag,S,11,7,no,Dummy_participant_3,Quiz,69.344344,72.239833,SPP_Eintrag,,,,no
1068,um,um,S,11,7,no,Dummy_participant_3,Quiz,69.344344,72.239833,,,,,no
1069,neun,neun,S,11,7,no,Dummy_participant_3,Quiz,69.344344,72.239833,,,,,no
1070,Uhr,uhr,S,11,7,no,Dummy_participant_3,Quiz,69.344344,72.239833,,,,,no
1071,am,an,S,11,7,no,Dummy_participant_3,Quiz,69.344344,72.239833,,,,,no
1072,dreizehnten,dreizehnter,S,11,7,no,Dummy_participant_3,Quiz,69.344344,72.239833,,,,,no
1073,Dezember,dezember,S,11,7,no,Dummy_participant_3,Quiz,69.344344,72.239833,SPP_Dezember,,,,yes
1074,Klar,klar,A,11,8,no,Dummy_participant_3,Quiz,74.454543,82.343443,,,,,no
1075,und,und,A,11,8,no,Dummy_participant_3,Quiz,74.454543,82.343443,,,,,no
1076,wie,wie,A,11,8,no,Dummy_participant_3,Quiz,74.454543,82.343443,,,,,no
1077,soll,sollen,A,11,8,no,Dummy_participant_3,Quiz,74.454543,82.343443,,,,,no
1078,der,der,A,11,8,no,Dummy_participant_3,Quiz,74.454543,82.343443,,,,,no
1079,Termin,termin,A,11,8,no,Dummy_participant_3,Quiz,74.454543,82.343443,,,,,no
1080,heißen,heißen,A,11,8,no,Dummy_participant_3,Quiz,74.454543,82.343443,,,,,no
1081,Lerngruppe,lerngruppe,S,11,9,no,Dummy_participant_3,Quiz,83.232353,85.123232,,,,,no
1082,mit,mit,S,11,9,no,Dummy_participant_3,Quiz,83.232353,85.123232,,,,,no
1083,Peter,peter,S,11,9,no,Dummy_participant_3,Quiz,83.232353,85.123232,,,,,no
1084,Alles,alles,A,11,10,no,Dummy_participant_3,Quiz,87.353452,99.394834,,,,,no
1085,klar,klar,A,11,10,no,Dummy_participant_3,Quiz,87.353452,99.394834,,,,,no
1086,dein,der,A,11,10,no,Dummy_participant_3,Quiz,87.353452,99.394834,,,,,no
1087,Termin,termin,A,11,10,no,Dummy_participant_3,Quiz,87.353452,99.394834,,,,,no
1088,am,an,A,11,10,no,Dummy_participant_3,Quiz,87.353452,99.394834,,,,,no
1089,dreizehnten,dreizehnter,A,11,10,no,Dummy_participant_3,Quiz,87.353452,99.394834,,,,,no
1090,Dezember,dezember,A,11,10,no,Dummy_participant_3,Quiz,87.353452,99.394834,,,,,yes
1091,um,um,A,11,10,no,Dummy_participant_3,Quiz,87.353452,99.394834,,,,,no
1092,neun,neun,A,11,10,no,Dummy_participant_3,Quiz,87.353452,99.394834,,,,,no
